Knee_Flex_deg,EMG_Quad_RMS_mV,EMG_Ham_RMS_mV,GRF_Vert_Norm_BW,Omega_Shank_deg_s,Hip_Flex_deg
-0.9715280605143612,0.1597353159373308,0.017031450595943597,0.2575269225876622,-240.80628883245058,23.563541261456628
11.95063131203422,0.05922054844807706,0.12329127691159007,0.7349293309430929,-65.33290871817587,3.5321970990882825
52.173939027289286,0.03496186638661429,0.053701679084663584,0.603112232694837,200.7518386906546,-5.938518259666367
7.533321234635331,0.23824367356826665,0.032907708297682976,1.2636069285209983,-318.90168195747265,39.62908977438817
-0.2083394194139605,0.24209536760714864,0.02462110830954974,0.7910854545054066,-177.71777912823018,-2.189924603470036
22.708676402068228,0.20593139006678607,0.14229486741684658,0.4543582837128644,-178.9447132273171,39.42104969817405
39.41242432661829,0.09006116690987527,0.07457624311593256,0.1483245203543134,-54.38485792439519,38.86399662832236
102.70025993629606,0.04246458622146829,0.14770568659046468,0.19662087735541492,384.29499275374803,29.69090519540198
-5.0,0.17737359609779607,0.02241770475179905,0.29291200893660563,-345.9979626529424,22.971148104099882
39.823826038115854,0.1212350735601083,0.06990516418781596,0.3262566597423874,14.960795504476039,18.890352512554234
7.672493407680344,0.04806879401429913,0.11250334555131407,1.1058008751934791,-256.5082543902316,33.305077268891736
96.58727627765708,0.13389068932559214,0.1602374013194031,0.7295896247672824,376.54123632779533,4.471976080974397
-5.0,0.027909359856500233,0.07056297555709329,0.6804081847866764,-309.35719621802866,13.384060624243851
18.341925928148942,0.2291436924781199,0.12891936152303174,0.1491995334299827,-77.11919811072698,20.969498468325096
61.916785301241774,0.07951939576800389,0.17833577216487556,1.1181816013542656,190.30798786768491,10.559523793474554
61.131719623728266,0.17238012540141584,0.12701400575463787,0.9396585941710288,163.64354242195623,11.3743227045134
19.531222323450443,0.09169354750056452,0.054262300203190415,0.08796887047000206,-61.81709048485419,6.514233375104219
25.72334006958848,0.13961564487089648,0.014636148495742223,0.9201856263986993,-122.7806656378254,18.2115908342268
30.217940114084026,0.14574336424895432,0.17531878604117668,0.7065996825454399,-81.91009715770355,32.5287264007558
-5.0,0.06251652477087122,0.014041188061573557,0.10624294947081174,-188.57898947308857,0.0764189003156428
4.685073821797367,0.24300446438584847,0.1761933178099979,0.5957908339872534,-235.73364903456016,36.72165193767207
43.21638434296272,0.19828054937305634,0.11049805546517028,0.6301051732690611,-13.568241952888002,24.45438268741148
3.615957285410933,0.2360847565597635,0.1884228627174503,0.2155069022122585,-185.17299514591414,31.16366063400151
15.104985847226192,0.22581029059835922,0.16176881479699642,1.229407591100367,-170.0306680821999,17.809534631500583
63.692245116121924,0.15751699512654957,0.19960748100133413,1.1049679829248606,125.4048507796457,28.97583507120317
93.57558629723572,0.23203107405531687,0.07663524493582492,0.8697290385278409,374.8298653599138,-9.189980133026639
49.6141867294067,0.04035327547194149,0.15576577489691412,0.6009842293007894,82.90976044750005,30.91902123897676
-5.0,0.0650760583564034,0.08636687358575601,0.5352952040598611,-338.41642634802696,-7.993057045731674
-5.0,0.030402276449423754,0.10117636785774267,0.8462655072962404,-339.5331089167464,34.49566881814312
122.13451292531778,0.09482597607555081,0.12922603801149032,0.7090614302289772,361.1385766764528,39.59813736193217
-5.0,0.10939577662858087,0.17599865169540438,0.0809550376464513,-162.1673677541331,4.703373108838891
-5.0,0.08241027730799606,0.19697585914786608,0.6662534434014312,-326.34641113401966,0.5159278142896824
58.02577650654917,0.21060962710494374,0.15597194863425848,1.0483247024026914,79.23566972030522,28.26816819290204
38.117652255877736,0.10205326513952555,0.08937568861179342,0.5970118408760455,98.91902263221289,2.651317046012661
52.92402135945473,0.08461493722809758,0.09005783043264333,0.06754355082054894,118.80385609495056,33.278119158610174
-5.0,0.14482009912639715,0.1501406373018894,1.022161659199243,-186.07837771396697,-4.857870392126165
-5.0,0.052412571744195405,0.05536765769597744,0.26177291677676673,-387.91145262841997,-3.702240181032087
126.34463439861382,0.2045053055734291,0.03099008149496499,0.33620708535445043,372.0122955635775,38.957577755030776
-2.383424239842507,0.03714664804634729,0.07737820995174753,0.21411825946198468,-199.28556344711802,23.69194491350023
68.04350414964483,0.24698399541811897,0.06457540841427553,0.42927958433294683,140.82103044203802,32.34436122144764
60.49578799200923,0.1976162969382312,0.06629854288663811,0.9837769573952255,165.3038959029676,6.216468867575902
55.63333799904821,0.06570460675285966,0.05438547269948289,0.6752016173551185,88.00593366358856,23.824187476030218
10.932476252963095,0.02127008693842855,0.017997706030908757,0.26634565639592633,-149.67408462908142,19.71209136542986
18.647800606252382,0.20755612854461186,0.013396047599348624,1.1411791015976531,-183.1229969887474,20.15750600614735
56.19969572635544,0.18257718908495194,0.197667254049846,1.143456411436988,78.13462616216248,24.126622976886075
101.67705120116385,0.1876716486494271,0.09127689540981385,1.131751952559809,292.8765068893532,18.76795865645493
97.99669155310899,0.19739217973776751,0.08302206296033951,0.3104350747960011,357.38698313871646,11.453118465133297
-5.0,0.037030269898840784,0.13913298371168328,0.5866111474352845,-315.2753564769939,3.796134719027343
12.960506776363385,0.10244711756518271,0.05146823869436219,1.2804865529831377,-276.1371099218241,28.4290665456601
78.76598698416132,0.04664988369077984,0.1904926249505428,1.0036162192029876,355.78900702646376,1.3136215001593108
62.04388170114514,0.2185137879513865,0.1594055527389549,0.035317647593227766,189.22818266783406,24.617715307720708
82.90112012338655,0.1633585691703383,0.02698809043932931,0.08476596863863967,306.39505986381846,1.6666411324663315
-5.0,0.09610654571610933,0.08934034739913639,0.6031107898560326,-237.89389269172548,21.266508497722693
44.80436100169613,0.034618420565785436,0.1770324784368113,1.1819862676200283,70.06869688752147,27.353913356451443
41.941790359718155,0.09152593399460231,0.18949908423536796,0.7003123373385285,160.91167553397895,0.9356944453269591
37.75576228010997,0.09479216406615183,0.09880628713747525,0.6471562604445773,144.0895083575781,-7.002834956934586
7.677839984252215,0.18780942101775475,0.12654816395003446,0.13711580994361977,-73.4786473066415,-3.4513128502912958
-5.0,0.166638218411699,0.0417364497574943,0.8538141361415823,-387.68408664695323,20.299848363551273
64.11880578487867,0.2240589307925551,0.19832203896602554,1.068734108780293,66.3408454434105,32.47232031128678
-5.0,0.12860943278724835,0.054017623262854246,0.49454600975983104,-197.518768656313,-7.750158938228782
26.748876611097057,0.0475066765658094,0.18911903708567387,1.0082954062029257,-39.79660308568771,26.707562952082313
99.96289927238311,0.18404630106128886,0.13343286330855,1.2538196500710552,366.0648120670538,7.065932297502606
16.698569395028414,0.19498056118188642,0.12546999102698322,0.2648963968659958,-80.7717458860522,13.926418495976126
104.01591420675489,0.14909375544098413,0.10741081709313663,0.6803285205531637,271.84128533154137,36.44297749227828
-5.0,0.19732245138954901,0.053827264226374155,0.37327934550994823,-249.1675154005991,6.598575236792275
63.7980472005793,0.1335729871638099,0.04354032608104657,1.0307107447439912,137.96839842002305,13.266846696974302
94.01250563518961,0.14022855075785864,0.05189237972333332,0.7508713756455048,381.6055635511548,-9.315879261965945
-5.0,0.11833443422246642,0.04542326980740836,0.8249571428153949,-318.4855193016506,-5.9200639997580815
-5.0,0.025846399151141893,0.15812104997768314,1.0372884075006623,-393.3440462182464,2.929579556739201
4.915046697334651,0.04481502820846003,0.07652379924167871,0.5147616144611914,-53.1337658939085,-8.60738795894628
-5.0,0.02722871270794888,0.020990108547045312,1.1896170889291562,-325.89961355890625,21.56876630241255
64.17298241040024,0.1663743945906695,0.19412949972675417,0.6929375274199819,198.70747974098504,11.319917840081125
90.0841923044911,0.09230187564755514,0.1779193181430509,0.20534126968595243,331.6389310788471,17.407260136401103
13.17892371787416,0.13697125896788165,0.18627293380709048,0.9046688536194433,-52.78322183299292,-1.2676407051835223
-1.3520893311257973,0.2287402890030014,0.19903248630282272,1.0312397555697308,-193.03068627564724,4.796601471830806
38.49431310742714,0.07733721270424124,0.04304009735170259,0.4117901801877847,-52.47734479471217,23.191223742636254
89.68214331080738,0.11438807229819485,0.08528598359150516,1.1143330340983788,178.75825428000076,38.26513618151999
-5.0,0.1937767618649012,0.15406531038377735,1.1779862311954963,-392.7566707357032,-7.47916131988954
47.16855330824698,0.07262357806307317,0.14224391743022052,0.3599758335911516,71.56319158775773,34.519216042763304
60.07885448541764,0.03770537926062239,0.03924022220457246,1.2785779145297886,90.63334790990325,18.844060065560424
42.02644112972958,0.08664283417016665,0.16500829374821738,0.18292498646338595,110.1505975167484,18.195978337781185
-5.0,0.057080896068421025,0.05264370864896553,0.262620368923237,-206.38233601529822,15.013926760388017
42.86087348323782,0.2338304600387918,0.05252534681629839,0.23949229100943398,171.2421787025014,-6.530295704790831
-5.0,0.2058676872998159,0.11202514034974857,1.1621866230102316,-326.8868109345789,-5.506157413191967
1.4817109312885255,0.1656828639973974,0.1226585876199236,0.8505803180224505,-240.58373082655936,20.045600282954304
82.04368871950385,0.22043593574317508,0.12021637948918412,0.19773556818895474,301.9760373235855,7.047928571777916
88.6673558330495,0.20484457768679631,0.027382499105573423,0.5724204438788537,190.97852058125306,35.86340332888403
-5.0,0.06291111354378824,0.17671756389977228,0.7998874325907427,-389.0035567909238,10.329526867973613
-5.0,0.2252885696526949,0.060464008091854156,0.10850331048619828,-201.29899170415985,-2.8359270648679455
13.444797557908228,0.14404871564059968,0.03460783504373279,1.1471412789295403,-228.47481360546834,25.7359416751018
-3.896756268963598,0.2057112356877344,0.17886213517510569,1.0446845960739957,-183.35493757042195,4.667671072050492
-0.24244056047659984,0.22610099898240343,0.19157378466365316,0.6567688056496297,-201.95218377609086,16.27351536779466
-5.0,0.0931407992435287,0.17380424728043564,1.2572645998369216,-349.9789634057234,24.8916392752585
31.176893405406865,0.045311942641365656,0.16380805419772684,0.5430892730576297,-32.847586722543724,35.01320556010352
81.3987124745225,0.07242508738464659,0.13449597632141413,1.2793434147474472,186.18677982893212,29.609559740083803
55.56846987001306,0.11823479138403896,0.11466290041573647,0.8682959984447152,85.38537977394913,23.818053393636205
69.1313289851671,0.20814339616217342,0.026527484383167925,0.825072655230124,138.29733487846386,23.981659119757182
-5.0,0.217968034148959,0.08760611048343275,0.2157413638845205,-335.0806571710087,37.296232201604326
97.87479163919332,0.021598990022173862,0.08081081823233965,1.1465060857960372,361.1925681414298,4.791204874826802
64.74205750769633,0.13747187959284013,0.059353218914461985,0.5557365942967997,270.7934670744198,-9.944395290190629
59.265626434160566,0.11600453072421918,0.14744982160083114,0.21090342751722316,244.07225479653016,3.5977279699099345
60.12696782112466,0.07108479640826797,0.10421638966496645,0.016389775968486755,258.387044033414,0.8945689813371995
110.49575285674064,0.04756903448674704,0.025398781022453108,0.7276823887298973,346.16840650620907,23.09172925569991
46.892465143517185,0.09765148942283444,0.051834808370464155,0.6856195087594793,35.40317289095816,21.68557998827645
-0.49654644121449076,0.2368692318998794,0.13981916509532324,0.9351597090799062,-239.77438570589928,19.67306913523619
33.116603359289805,0.0943366743647737,0.024464863303157038,1.1573354689231428,93.42688628203291,-9.187827839527316
65.26874784416881,0.1393218430009742,0.17172931366926605,0.10322856003593837,194.30519493435122,26.438902722532376
64.38027126753818,0.18169436054589092,0.10407784013265511,0.9509454374424711,190.3339146832203,6.176520624274577
37.57127339326958,0.10363480854723763,0.10131144969206311,0.2436355273268569,17.159219333504097,23.25279945033156
-5.0,0.24350987902582094,0.12255747908530834,1.1156301691043131,-345.23302453313755,17.828921425107666
21.37083170640011,0.24136287783668559,0.16668938352577836,1.064782568020153,-103.10964925589775,7.1365462713953605
82.07137634121806,0.07790992803983376,0.07608374950141668,0.7030318814812078,336.6132867706858,-3.2711866447946125
31.217870629007276,0.13436715635524865,0.1388230689862221,0.923315638210305,67.55912780594082,-5.279055116975952
44.318545866120125,0.08920201125785703,0.1174890731592003,0.4086551471388729,30.66555460457073,31.57591665561118
20.685648218274167,0.08551331370681756,0.060735371332190057,0.612518268612659,-184.91718849424518,35.9198771040779
12.02934169240536,0.028483997891542545,0.17693969740748003,1.0681279670236132,-105.24086406673689,22.48940233821498
79.623914974229,0.16019979681537627,0.16151094410531636,0.5970447563251781,316.2768713225354,-4.828294256975831
46.5636081851842,0.13561617534263815,0.13510584858510086,0.46513774492307436,133.1704380214686,10.101360844412035
66.38874676894305,0.03184011278749755,0.17161052852790598,0.6424761814253899,229.90962140186627,26.446960005257864
42.185733881301395,0.08408868677442063,0.17478589818236245,1.0767240281683839,-36.52366154587588,28.991044200503403
34.08906445827005,0.22890115377233036,0.14458896557585663,0.43577046158213456,104.19777556492636,-4.08906888544557
-5.0,0.07509923485340365,0.1690325323890977,0.22589007107646694,-201.29311300543398,-9.99846405773088
67.41150846370905,0.053325820580981315,0.1425195777171639,0.925618226430015,164.36866422678906,25.606852294030247
22.008232043795665,0.13257413486383948,0.13922674663445708,1.0737716765205063,-57.918933037330135,7.829808799310282
15.906941695690715,0.24669960444543818,0.127536161860885,0.13082872208059335,-45.96358814820354,2.7240665809130125
23.55553443629016,0.0756727124476451,0.15301616151595185,0.31183634658272813,119.45785966150538,-9.355126510523728
101.93031345647624,0.17459117590335207,0.040134970005684,0.18456358668929207,349.0244971751413,17.014970338074985
-5.0,0.19517251152560505,0.1773654442477964,0.4523238350568166,-348.79492271310323,32.557536771299084
85.09171229522266,0.07465663511825192,0.17565027027159408,0.5854562725770365,259.7945898776061,37.881582313629394
18.527294876199342,0.1874897601807277,0.015556983776566238,0.9734742380522985,-166.0935116702455,18.287247530664462
29.624445392581716,0.10459012052542825,0.1669051826073049,0.8464918603461764,-44.86443639489772,15.72306638699471
-5.0,0.16543034103652327,0.03448527481995459,0.8072071377219605,-382.4693369799928,-5.747180725537945
9.249212413797393,0.1657118334750058,0.07367258230923696,0.45808743059255075,-159.1631377325496,17.443640077129988
33.64755899935962,0.14322817733719445,0.15126656869540547,1.093881819010188,2.104994104104378,8.99895394826973
-5.0,0.04076664711251391,0.04054438024917856,0.6126733176176139,-355.0591381220488,20.356764044178846
38.23944993113223,0.21211957398552472,0.16541373458262182,1.2728364194197008,-7.123416493467857,9.436317393827334
85.25022222217257,0.09377941494349924,0.16810549381197099,0.8243847797844579,341.6885030867419,2.014956172518337
-5.0,0.06289925739196647,0.10641886941455887,0.16414416403385357,-315.68542551375583,-5.251736238581175
72.26648134511149,0.0293782825575957,0.011213315626198381,0.8790308306980642,211.55258246040353,5.745922229444787
5.9364029664670825,0.15590537693329562,0.06453724530323343,0.4226352200612087,-72.26315729920589,-5.167758285612386
47.16939739430178,0.17583980322372494,0.12721611449139103,0.8922253556919267,124.13897161947045,-1.1551524588008029
-5.0,0.023815200653406917,0.19642537382521047,0.09053349261112746,-191.81072161181652,39.366807928977295
-5.0,0.13778140340883463,0.130044570133167,0.2273458683287472,-272.40618996691336,12.20517784533093
-5.0,0.07209402829552573,0.059362680402190365,1.1124584365775223,-271.62990858301885,16.593588325250828
-5.0,0.16838974179417346,0.13046108358892616,0.29533342413056934,-343.6064434854843,33.680926436860766
5.478047328455974,0.06010427867114804,0.11259722214601253,1.088153462815822,-251.48263607900557,39.77844502453439
53.36651983618972,0.17891567976356718,0.1581706250787173,0.36305891499073356,131.37550799117457,19.135722467234075
109.13293189770708,0.10894912964912361,0.0303263213771221,0.8357464830763199,305.3524894748065,30.623691052208585
75.70524464180723,0.23544789740944894,0.15459530147538533,0.9023957455627803,251.30054847292945,6.347051216833762
45.11525170700589,0.05162981715357845,0.11284064994846095,0.6664511790885689,148.10744789958733,5.287197872364555
-5.0,0.09844526074155946,0.192968480733209,0.3969038797057507,-311.65450927111783,10.13518604972801
5.9617745293458695,0.04609890988533549,0.07495571154735035,0.27643768928242496,-168.65004296324014,23.625363133682455
9.9564914947412,0.23267953220406945,0.13019815969545015,0.04314616093115409,-152.15449974202483,24.10958446275494
-5.0,0.22178805127762563,0.18708534004690333,0.395130321612941,-200.03444288190303,5.76197173247254
24.828376895159476,0.07932657437448579,0.02947684831822906,0.849111627690668,12.004527767778484,-3.339503793168566
51.6965797585332,0.17179633058786117,0.1880734125749257,1.2197962639830275,28.44305190373808,21.619812823275428
5.635419801898941,0.20796110604627963,0.14069828723715455,1.1325658269419676,-114.49121986311184,-3.583706890561774
29.696796131439925,0.14769618666787634,0.022889041229982664,0.9958842094958934,-116.9686730108512,18.924625411466504
97.08145043807264,0.1418196330218815,0.06718307771989508,1.0249815462292884,262.8444783248651,24.671106402815447
81.13581338081153,0.07562602690710389,0.14455269684260352,0.8644803745187939,231.43427865574847,25.03057481972258
18.792779389115285,0.04141363659535682,0.022796614279066624,0.3383729148358039,-153.76333465540347,27.673605532979835
123.79477145619329,0.22635962432926515,0.12061238743349192,1.1793535399175787,331.0307550986074,33.642971078283225
110.80004569649181,0.227096153147566,0.07571778082106177,0.8719520054775843,362.2520136020048,14.997949598239423
20.817531279292037,0.16561333517285162,0.12797394837582066,0.7285728202745719,-138.60596637596734,26.51245947647856
18.80149878057716,0.09797685194120116,0.018690986424377443,0.1442863099775254,-116.46004096555612,20.958636768291836
17.461274864132687,0.10031820216091202,0.1755919931689515,0.581172206948353,4.507322737567051,-0.6680030101158714
83.24801862647779,0.18696980614015504,0.19496290414370543,0.5984657525625042,352.8966500269388,-8.715517756529591
86.8692135334763,0.22633535978909272,0.1940867925042814,1.123932692379471,301.0555465138492,4.227069283846689
-5.0,0.22402987758097698,0.1524338480311557,0.7106426862441251,-317.94562993312815,12.151685316880972
31.64427746164671,0.19937137554725348,0.03471638562482007,0.49452071366153255,-85.81540538286703,20.855297221432814
62.147208734547014,0.1676672786154862,0.1540700072265143,1.2698404270638572,42.6969517998175,32.497966525160265
21.821364291205924,0.039352191948861234,0.014671514127172287,0.14393677132421037,2.5059780412320265,-0.18771416469171776
-5.0,0.05717460424176117,0.014203474790509478,0.549312956805528,-244.90954565048585,-3.722510505076145
95.35369435848818,0.22666746336122823,0.07148594163841283,0.054632077722826876,287.05341693452374,38.173997373716375
46.23748257791716,0.15947868372170568,0.10284220617688648,0.9618753569970094,141.5526263974699,-4.597772031179645
72.50071056777138,0.02211532187182482,0.15637740938348071,1.1934995178588959,270.3266998814429,13.924553505359459
77.56261933558164,0.043338454859187386,0.139826121555236,0.3640485284156363,287.01142347957773,19.278186439665095
78.51299142200894,0.17260540689485282,0.09472151421158218,1.1158441798388572,198.68468293259184,17.068721045371912
6.131356846737637,0.021164164284630298,0.061989066593516516,0.3798836996004671,-48.63151900022615,-5.6983921483528395
23.75062407726797,0.0569858518260247,0.19945365502996512,1.1840012101370898,88.43740401233964,-7.148654299819031
-5.0,0.1462087715543148,0.09097444742483486,0.9801504746758192,-271.70767510420546,-4.725828626948216
66.48617512807378,0.17913589546931943,0.09576353462263834,1.0463788098938702,138.9163339799262,19.279384193630626
-5.0,0.1699510896855981,0.041088526026417146,0.02340852228059085,-256.5973954085754,17.217244381716053
50.0484996972578,0.07158194117592875,0.1610138142624866,1.2516534641962338,155.1596724081254,1.6870396018372134
6.719722578767764,0.18380122090993326,0.14179962289848286,0.9446722896914203,-216.32147139682507,21.888707092279578
-5.0,0.07456729012426402,0.051946226429864475,0.39617642400197334,-305.958959879824,31.00337510278247
-5.0,0.09484193057663158,0.025652398667010114,1.078213064316501,-267.77240788563404,-7.921052007670312
-5.0,0.19169302317714554,0.1392948673941955,0.36597755793940895,-398.4062918247438,14.90649717740212
77.37238080994669,0.16941556678085937,0.1343571307134157,1.1345799914359664,174.99169428282414,24.465520605134515
55.461466752914845,0.21532138441366092,0.061919310129659774,0.14635450753551812,185.92083924670328,2.6155963534843547
27.950004619486897,0.17125096522907898,0.19066407682757797,0.9147917706990345,11.946679930607559,5.388545264657456
-5.0,0.15071097876715847,0.03870099943837105,0.7029080196383835,-270.90975915569305,20.68189514946919
-5.0,0.04154519660046127,0.09214361219809436,0.12549481125407305,-333.1565299914482,34.89676467218685
-5.0,0.10457463470366972,0.1892870248318438,0.3144619767364907,-384.6968268501704,30.496221015144968
-5.0,0.08099654456679686,0.08974819021596324,0.016125247160509226,-267.4014584278234,19.156510954979176
97.12460655938239,0.07611761797718923,0.13131993005617626,0.6093983551038576,312.68442798651733,26.511085887862457
-4.53059565903776,0.2437924275930625,0.08554293561293091,0.3916448389880005,-206.7705266386546,8.241123510389933
24.07395233515383,0.1104124766733549,0.06210088844624731,0.7778647295870865,-116.5829382262275,22.048276404937887
-5.0,0.22517070769073605,0.19695575311236738,0.38640915002120235,-315.7236124149334,13.30907955637785
-5.0,0.16516188397937046,0.08777346119985817,0.3898948449590801,-222.11095620146378,-0.503193177121954
47.645709638973145,0.20280659981457913,0.17987884869903556,0.9661511583510844,15.379656624164113,25.08691369386286
42.3484133646663,0.13560653141419418,0.05369137511930638,0.06258568677185948,86.20214647652205,17.823231867441102
2.4724279535928178,0.15268789346406259,0.05048989376476583,1.1737634937495836,-203.71814866703116,7.9310790976795715
-5.0,0.1332790695783387,0.01591547574805716,1.1079430367085359,-353.8142726199062,35.566959503931535
-1.0183390285639096,0.06490588719355024,0.13381669682141817,0.8681460881943285,-87.17370469808105,-8.953294108663336
-5.0,0.18616398651014623,0.08002000530751462,0.7711880411395996,-212.6373032589327,5.7886575624748
-5.0,0.08457764336139684,0.17422806746953104,1.159993247581548,-224.35686141615844,-7.155930111117672
102.072611115271,0.025592672279234382,0.09990988227139586,0.24092923338732877,367.89024217076417,28.32636581108136
46.47917572167323,0.16845862805864859,0.19395675130379714,0.1026599108480772,93.04038874057926,25.105372705689632
31.578026923112148,0.06073545626362126,0.04524984798359302,0.31136322088239954,45.50275453767671,6.5676109368158535
36.39309264562415,0.23630547440117028,0.17503840191156605,1.0329517623102473,-67.37991718134248,23.78314511035365
15.06901510743063,0.2394035727105951,0.15755340203043094,0.04507134674442832,-56.844533255884585,9.796861309797492
49.055015447819855,0.23041880975070317,0.1564751504823699,0.7576488856085365,32.724003070464676,27.812689571121716
61.90907685881401,0.10513650105875222,0.17050881334220866,1.2940687710487029,157.14384562888574,12.709183136835303
53.43920397203432,0.02355502180163951,0.1545945582791698,1.1124049219888013,161.71687694546358,10.613986391583278
3.401562957264745,0.23351326939517683,0.12898186110996893,0.6778793957566663,-262.64487383564034,36.73649577441505
20.56953246231017,0.1184823541129823,0.03493652675965364,0.08273318207263505,0.09020166130159168,2.543954994535012
19.786062271289566,0.242330608380044,0.016179974103337866,1.0807855687014227,-70.43352397271843,-3.9776330001717284
95.95284971078188,0.24163259473052814,0.18496109108498052,0.7786720606303738,296.4215730155073,19.22715566297291
61.25429022015947,0.2161921747574928,0.12716355975894023,0.1494128961774369,105.13513697470114,38.466090614208944
23.793068014719605,0.08772324517600472,0.1613420852854735,0.12201447027036307,26.00325313278546,8.891960686359333
-5.0,0.10857247757844282,0.10148924678738451,1.18251486526757,-307.68428625686613,-6.898161818560924
43.01782479542768,0.21576143444887708,0.032288555902854954,0.869960341819502,84.51031145872918,6.965263365478371
-5.0,0.09289206118594387,0.033785300518484586,1.0780728391117822,-306.2368754558133,15.296582715977923
-0.7781642522807832,0.05898333173780128,0.14025740457350458,1.1426725703669476,-130.23473954739836,-1.9038496683893147
-5.0,0.14806429036542054,0.09175812003089791,0.7433040576628189,-285.7264281485345,22.905110902824603
76.63580367910843,0.23531559805697963,0.04809969807306398,0.6726802572815537,153.65891761949513,39.88746945051003
-5.0,0.1800868532352438,0.103402963880873,0.5595556334172873,-234.99830893107793,12.58697379907219
18.020313251246808,0.15111406912055395,0.022199698044275476,0.41203056412845507,-86.51250144957919,7.736427836510632
79.35450206379598,0.042350593567276766,0.12057456636373576,0.5649747491163253,316.53982209502294,10.035208341723333
-5.0,0.16145166214080903,0.06110874684266856,1.0060435524492033,-236.54689328082378,-4.242691080239943
49.975703327325135,0.24771238552398056,0.16153622912106577,0.782500460319671,6.244051167023315,34.16368007131119
27.073086571555372,0.05221932350440053,0.06896877219547902,1.1602802769412999,-64.58267106718239,10.7412827760676
-5.0,0.13921582004365946,0.09649182832554222,0.576394018692944,-385.5007671634162,9.363720571242066
90.73795756932955,0.22179580654342976,0.01220790258253912,0.7892164523343802,234.20649085825028,22.984513646523716
-5.0,0.190376782083467,0.023764908680966187,0.8206998190195853,-344.7632749483202,12.101671046556177
40.36260587394917,0.18031362042891164,0.08457377571727011,0.7692063109982232,-20.59598321843714,22.4116734403923
26.889362782126277,0.18157133931703512,0.10118837859625346,0.9134239050111712,48.54263595115992,-6.927685493460625
54.23817305771613,0.1026829647805437,0.12400390414266771,0.3086635088872482,102.74116529166963,30.68616718611137
75.43452771270444,0.08752612418083348,0.06541588995476762,0.6660729108095279,150.90530344630042,37.02519764397013
1.4911464197069328,0.20615306576005812,0.1420465583640431,0.13549224365085197,-197.38209318182794,22.4382693079693
