Knee_Flex_deg,EMG_Quad_RMS_mV,EMG_Ham_RMS_mV,GRF_Vert_Norm_BW,Omega_Shank_deg_s,Hip_Flex_deg,Risk_Lesion
18.16190360298869,0.0520835879499696,0.0664963114007846,0.7282186385003946,-53.78649632058989,2.026579259007436,1.0
64.41723665878358,0.0871932691631001,0.1856352771215408,1.2178692006430194,148.35510657752127,23.61919216458518,1.0
11.2692450416075,0.1042632239575491,0.1945010665814198,0.0679352430718309,-134.0350742810304,31.30323422741428,1.0
-5.0,0.1248960963699182,0.1894106329315524,0.5444313147964098,-354.7314750826275,23.654606545560853,1.0
25.005885066605387,0.2005904711203931,0.1001007011649181,0.3382051282506665,-100.8631623897491,31.21752236246748,0.0
96.8906761764458,0.0659249698964227,0.1737881036879695,0.9500672544749488,355.5588661554428,9.849608110373708,1.0
43.59125264160148,0.1382739208351306,0.1704643857216634,1.2756862176464208,113.38751783884652,-2.1841514645569573,1.0
62.8168663176741,0.1562553508382697,0.0706290899162185,0.3334890811775222,137.18331893376558,26.89754736987961,0.0
28.88203199279948,0.0306835949255994,0.1674939400886287,0.8504269819162968,105.82572291011188,8.023725257077693,1.0
-0.9715280605143612,0.1597353159373308,0.0170314505959435,0.2575269225876622,-240.80628883245055,23.563541261456628,0.0
11.95063131203422,0.059220548448077,0.12329127691159,0.7349293309430929,-65.33290871817587,3.5321970990882825,1.0
52.173939027289286,0.0349618663866142,0.0537016790846635,0.603112232694837,200.7518386906546,-5.938518259666367,1.0
7.533321234635331,0.2382436735682666,0.0329077082976829,1.2636069285209983,-318.90168195747265,39.62908977438817,1.0
-0.2083394194139605,0.2420953676071486,0.0246211083095497,0.7910854545054066,-177.71777912823018,-2.189924603470036,0.0
22.708676402068228,0.205931390066786,0.1422948674168465,0.4543582837128644,-178.9447132273171,39.42104969817405,0.0
39.41242432661829,0.0900611669098752,0.0745762431159325,0.1483245203543134,-54.38485792439519,38.86399662832236,0.0
102.70025993629606,0.0424645862214682,0.1477056865904646,0.1966208773554149,384.294992753748,29.69090519540198,1.0
-5.0,0.177373596097796,0.022417704751799,0.2929120089366056,-345.9979626529424,22.97114810409988,1.0
39.823826038115854,0.1212350735601083,0.0699051641878159,0.3262566597423874,14.96079550447604,18.890352512554237,0.0
7.672493407680344,0.0480687940142991,0.112503345551314,1.1058008751934791,-256.5082543902316,33.305077268891736,1.0
96.58727627765708,0.1338906893255921,0.1602374013194031,0.7295896247672824,376.5412363277953,4.471976080974397,1.0
-5.0,0.0279093598565002,0.0705629755570932,0.6804081847866764,-309.35719621802866,13.384060624243851,1.0
18.341925928148942,0.2291436924781199,0.1289193615230317,0.1491995334299827,-77.11919811072698,20.969498468325096,0.0
61.916785301241774,0.0795193957680038,0.1783357721648755,1.1181816013542656,190.3079878676849,10.559523793474554,1.0
61.131719623728266,0.1723801254014158,0.1270140057546378,0.9396585941710288,163.64354242195623,11.3743227045134,0.0
19.531222323450443,0.0916935475005645,0.0542623002031904,0.087968870470002,-61.81709048485419,6.514233375104219,0.0
25.72334006958848,0.1396156448708964,0.0146361484957422,0.9201856263986992,-122.7806656378254,18.2115908342268,0.0
30.217940114084023,0.1457433642489543,0.1753187860411766,0.7065996825454399,-81.91009715770355,32.5287264007558,1.0
-5.0,0.0625165247708712,0.0140411880615735,0.1062429494708117,-188.57898947308857,0.0764189003156428,0.0
4.685073821797367,0.2430044643858484,0.1761933178099979,0.5957908339872534,-235.73364903456016,36.72165193767207,0.0
43.21638434296272,0.1982805493730563,0.1104980554651702,0.6301051732690611,-13.568241952888002,24.45438268741148,0.0
3.615957285410933,0.2360847565597635,0.1884228627174503,0.2155069022122585,-185.17299514591411,31.16366063400151,0.0
15.104985847226192,0.2258102905983592,0.1617688147969964,1.229407591100367,-170.0306680821999,17.809534631500583,0.0
63.69224511612192,0.1575169951265495,0.1996074810013341,1.1049679829248606,125.4048507796457,28.97583507120317,1.0
93.57558629723572,0.2320310740553168,0.0766352449358249,0.8697290385278409,374.8298653599138,-9.18998013302664,1.0
49.6141867294067,0.0403532754719414,0.1557657748969141,0.6009842293007894,82.90976044750005,30.91902123897676,1.0
-5.0,0.0650760583564034,0.086366873585756,0.5352952040598611,-338.41642634802696,-7.993057045731674,1.0
-5.0,0.0304022764494237,0.1011763678577426,0.8462655072962404,-339.5331089167464,34.49566881814312,1.0
122.13451292531778,0.0948259760755508,0.1292260380114903,0.7090614302289772,361.1385766764528,39.59813736193217,1.0
-5.0,0.1093957766285808,0.1759986516954043,0.0809550376464513,-162.1673677541331,4.703373108838891,1.0
-5.0,0.082410277307996,0.196975859147866,0.6662534434014312,-326.34641113401966,0.5159278142896824,1.0
58.02577650654917,0.2106096271049437,0.1559719486342584,1.0483247024026914,79.23566972030522,28.26816819290204,0.0
38.117652255877736,0.1020532651395255,0.0893756886117934,0.5970118408760455,98.91902263221289,2.651317046012661,0.0
52.92402135945473,0.0846149372280975,0.0900578304326433,0.0675435508205489,118.80385609495056,33.278119158610174,0.0
-5.0,0.1448200991263971,0.1501406373018894,1.022161659199243,-186.07837771396697,-4.857870392126165,0.0
-5.0,0.0524125717441954,0.0553676576959774,0.2617729167767667,-387.91145262842,-3.702240181032087,1.0
126.34463439861382,0.2045053055734291,0.0309900814949649,0.3362070853544504,372.0122955635775,38.957577755030776,1.0
-2.383424239842507,0.0371466480463472,0.0773782099517475,0.2141182594619846,-199.285563447118,23.69194491350023,1.0
68.04350414964483,0.2469839954181189,0.0645754084142755,0.4292795843329468,140.82103044203802,32.34436122144764,0.0
60.49578799200923,0.1976162969382312,0.0662985428866381,0.9837769573952256,165.3038959029676,6.216468867575902,0.0
55.63333799904821,0.0657046067528596,0.0543854726994828,0.6752016173551185,88.00593366358856,23.824187476030215,0.0
10.932476252963095,0.0212700869384285,0.0179977060309087,0.2663456563959263,-149.67408462908142,19.71209136542986,0.0
18.647800606252385,0.2075561285446118,0.0133960475993486,1.1411791015976531,-183.1229969887474,20.15750600614735,0.0
56.19969572635544,0.1825771890849519,0.197667254049846,1.143456411436988,78.13462616216248,24.126622976886075,0.0
101.67705120116383,0.1876716486494271,0.0912768954098138,1.131751952559809,292.8765068893532,18.76795865645493,1.0
97.996691553109,0.1973921797377675,0.0830220629603395,0.3104350747960011,357.38698313871646,11.453118465133295,1.0
-5.0,0.0370302698988407,0.1391329837116832,0.5866111474352845,-315.2753564769939,3.796134719027343,1.0
12.960506776363385,0.1024471175651827,0.0514682386943621,1.2804865529831375,-276.1371099218241,28.4290665456601,0.0
78.76598698416132,0.0466498836907798,0.1904926249505428,1.0036162192029876,355.78900702646376,1.3136215001593108,1.0
62.04388170114514,0.2185137879513865,0.1594055527389549,0.0353176475932277,189.2281826678341,24.617715307720708,0.0
82.90112012338655,0.1633585691703383,0.0269880904393293,0.0847659686386396,306.39505986381846,1.6666411324663315,1.0
-5.0,0.0961065457161093,0.0893403473991363,0.6031107898560326,-237.89389269172548,21.266508497722693,0.0
44.80436100169613,0.0346184205657854,0.1770324784368113,1.1819862676200283,70.06869688752147,27.353913356451443,1.0
41.94179035971816,0.0915259339946023,0.1894990842353679,0.7003123373385285,160.91167553397895,0.9356944453269592,1.0
37.75576228010997,0.0947921640661518,0.0988062871374752,0.6471562604445773,144.0895083575781,-7.002834956934586,0.0
7.677839984252215,0.1878094210177547,0.1265481639500344,0.1371158099436197,-73.4786473066415,-3.451312850291296,0.0
-5.0,0.166638218411699,0.0417364497574943,0.8538141361415823,-387.6840866469532,20.299848363551277,1.0
64.11880578487867,0.2240589307925551,0.1983220389660255,1.068734108780293,66.3408454434105,32.47232031128678,0.0
-5.0,0.1286094327872483,0.0540176232628542,0.494546009759831,-197.518768656313,-7.750158938228782,0.0
26.748876611097057,0.0475066765658094,0.1891190370856738,1.0082954062029257,-39.79660308568771,26.707562952082316,1.0
99.96289927238313,0.1840463010612888,0.13343286330855,1.2538196500710552,366.0648120670538,7.065932297502606,1.0
16.698569395028414,0.1949805611818864,0.1254699910269832,0.2648963968659958,-80.7717458860522,13.926418495976126,0.0
104.01591420675489,0.1490937554409841,0.1074108170931366,0.6803285205531637,271.84128533154137,36.44297749227828,1.0
-5.0,0.197322451389549,0.0538272642263741,0.3732793455099482,-249.1675154005991,6.598575236792275,0.0
63.7980472005793,0.1335729871638099,0.0435403260810465,1.0307107447439912,137.96839842002305,13.266846696974302,0.0
94.0125056351896,0.1402285507578586,0.0518923797233333,0.7508713756455048,381.6055635511548,-9.315879261965945,1.0
-5.0,0.1183344342224664,0.0454232698074083,0.8249571428153949,-318.4855193016506,-5.9200639997580815,1.0
-5.0,0.0258463991511418,0.1581210499776831,1.0372884075006623,-393.3440462182464,2.929579556739201,1.0
4.915046697334651,0.04481502820846,0.0765237992416787,0.5147616144611914,-53.1337658939085,-8.60738795894628,1.0
-5.0,0.0272287127079488,0.0209901085470453,1.1896170889291562,-325.89961355890625,21.56876630241255,1.0
64.17298241040024,0.1663743945906695,0.1941294997267541,0.6929375274199819,198.70747974098504,11.319917840081123,0.0
90.0841923044911,0.0923018756475551,0.1779193181430509,0.2053412696859524,331.6389310788471,17.407260136401103,1.0
13.17892371787416,0.1369712589678816,0.1862729338070904,0.9046688536194432,-52.78322183299292,-1.2676407051835223,1.0
-1.352089331125797,0.2287402890030014,0.1990324863028227,1.0312397555697308,-193.03068627564724,4.796601471830806,0.0
38.49431310742714,0.0773372127042412,0.0430400973517025,0.4117901801877847,-52.47734479471217,23.191223742636254,0.0
89.68214331080738,0.1143880722981948,0.0852859835915051,1.1143330340983788,178.75825428000076,38.26513618151999,0.0
-5.0,0.1937767618649012,0.1540653103837773,1.1779862311954965,-392.7566707357032,-7.47916131988954,1.0
47.16855330824698,0.0726235780630731,0.1422439174302205,0.3599758335911516,71.56319158775773,34.519216042763304,1.0
60.07885448541764,0.0377053792606223,0.0392402222045724,1.2785779145297886,90.63334790990324,18.844060065560424,0.0
42.02644112972958,0.0866428341701666,0.1650082937482173,0.1829249864633859,110.1505975167484,18.195978337781185,1.0
-5.0,0.057080896068421,0.0526437086489655,0.262620368923237,-206.38233601529825,15.013926760388015,0.0
42.86087348323782,0.2338304600387918,0.0525253468162983,0.2394922910094339,171.2421787025014,-6.530295704790831,0.0
-5.0,0.2058676872998159,0.1120251403497485,1.1621866230102316,-326.8868109345789,-5.506157413191967,1.0
1.4817109312885255,0.1656828639973974,0.1226585876199236,0.8505803180224505,-240.58373082655936,20.045600282954304,0.0
82.04368871950385,0.220435935743175,0.1202163794891841,0.1977355681889547,301.9760373235855,7.047928571777916,1.0
88.6673558330495,0.2048445776867963,0.0273824991055734,0.5724204438788537,190.97852058125304,35.86340332888403,0.0
-5.0,0.0629111135437882,0.1767175638997722,0.7998874325907427,-389.0035567909238,10.329526867973613,1.0
-5.0,0.2252885696526949,0.0604640080918541,0.1085033104861982,-201.29899170415985,-2.835927064867945,0.0
13.444797557908228,0.1440487156405996,0.0346078350437327,1.1471412789295403,-228.47481360546837,25.7359416751018,0.0
-3.896756268963598,0.2057112356877344,0.1788621351751056,1.0446845960739957,-183.35493757042195,4.667671072050492,0.0
-0.2424405604765998,0.2261009989824034,0.1915737846636531,0.6567688056496297,-201.9521837760909,16.27351536779466,0.0
-5.0,0.0931407992435287,0.1738042472804356,1.2572645998369216,-349.9789634057234,24.8916392752585,1.0
31.176893405406865,0.0453119426413656,0.1638080541977268,0.5430892730576297,-32.847586722543724,35.01320556010352,1.0
81.3987124745225,0.0724250873846465,0.1344959763214141,1.2793434147474472,186.1867798289321,29.609559740083803,1.0
55.56846987001306,0.1182347913840389,0.1146629004157364,0.8682959984447152,85.38537977394913,23.818053393636205,0.0
69.1313289851671,0.2081433961621734,0.0265274843831679,0.825072655230124,138.29733487846386,23.981659119757182,0.0
-5.0,0.217968034148959,0.0876061104834327,0.2157413638845205,-335.0806571710087,37.296232201604326,1.0
97.87479163919332,0.0215989900221738,0.0808108182323396,1.1465060857960372,361.1925681414298,4.791204874826802,1.0
64.74205750769633,0.1374718795928401,0.0593532189144619,0.5557365942967997,270.7934670744198,-9.944395290190627,0.0
59.265626434160566,0.1160045307242191,0.1474498216008311,0.2109034275172231,244.07225479653016,3.5977279699099345,1.0
60.12696782112466,0.0710847964082679,0.1042163896649664,0.0163897759684867,258.387044033414,0.8945689813371995,1.0
110.49575285674064,0.047569034486747,0.0253987810224531,0.7276823887298973,346.16840650620907,23.09172925569991,1.0
46.89246514351719,0.0976514894228344,0.0518348083704641,0.6856195087594793,35.40317289095816,21.68557998827645,0.0
-0.4965464412144907,0.2368692318998794,0.1398191650953232,0.9351597090799062,-239.77438570589928,19.67306913523619,0.0
33.116603359289805,0.0943366743647737,0.024464863303157,1.1573354689231428,93.42688628203292,-9.187827839527316,0.0
65.26874784416881,0.1393218430009742,0.171729313669266,0.1032285600359383,194.3051949343512,26.438902722532376,1.0
64.38027126753818,0.1816943605458909,0.1040778401326551,0.9509454374424712,190.3339146832203,6.176520624274577,0.0
37.57127339326958,0.1036348085472376,0.1013114496920631,0.2436355273268569,17.159219333504097,23.25279945033156,0.0
-5.0,0.2435098790258209,0.1225574790853083,1.1156301691043131,-345.23302453313755,17.828921425107666,1.0
21.37083170640011,0.2413628778366855,0.1666893835257783,1.064782568020153,-103.10964925589776,7.1365462713953605,0.0
82.07137634121806,0.0779099280398337,0.0760837495014166,0.7030318814812078,336.6132867706858,-3.2711866447946125,1.0
31.21787062900728,0.1343671563552486,0.1388230689862221,0.923315638210305,67.55912780594082,-5.279055116975952,0.0
44.318545866120125,0.089202011257857,0.1174890731592003,0.4086551471388729,30.66555460457073,31.57591665561118,1.0
20.685648218274167,0.0855133137068175,0.06073537133219,0.612518268612659,-184.9171884942452,35.9198771040779,0.0
12.02934169240536,0.0284839978915425,0.17693969740748,1.0681279670236132,-105.24086406673688,22.48940233821498,1.0
79.623914974229,0.1601997968153762,0.1615109441053163,0.5970447563251781,316.2768713225354,-4.828294256975831,1.0
46.5636081851842,0.1356161753426381,0.1351058485851008,0.4651377449230743,133.1704380214686,10.101360844412037,0.0
66.38874676894305,0.0318401127874975,0.1716105285279059,0.6424761814253899,229.90962140186627,26.446960005257864,1.0
42.1857338813014,0.0840886867744206,0.1747858981823624,1.076724028168384,-36.52366154587588,28.991044200503403,1.0
34.08906445827005,0.2289011537723303,0.1445889655758566,0.4357704615821345,104.19777556492636,-4.08906888544557,0.0
-5.0,0.0750992348534036,0.1690325323890977,0.2258900710764669,-201.293113005434,-9.99846405773088,1.0
67.41150846370905,0.0533258205809813,0.1425195777171639,0.925618226430015,164.36866422678906,25.606852294030247,1.0
22.008232043795665,0.1325741348638394,0.139226746634457,1.0737716765205063,-57.918933037330135,7.829808799310282,0.0
15.906941695690715,0.2466996044454381,0.127536161860885,0.1308287220805933,-45.96358814820354,2.7240665809130125,0.0
23.55553443629016,0.0756727124476451,0.1530161615159518,0.3118363465827281,119.45785966150538,-9.355126510523728,1.0
101.93031345647624,0.174591175903352,0.040134970005684,0.184563586689292,349.0244971751413,17.014970338074985,1.0
-5.0,0.195172511525605,0.1773654442477964,0.4523238350568166,-348.79492271310323,32.557536771299084,1.0
85.09171229522266,0.0746566351182519,0.175650270271594,0.5854562725770365,259.7945898776061,37.881582313629394,1.0
18.527294876199345,0.1874897601807277,0.0155569837765662,0.9734742380522984,-166.0935116702455,18.287247530664462,0.0
29.62444539258172,0.1045901205254282,0.1669051826073049,0.8464918603461764,-44.86443639489772,15.72306638699471,1.0
-5.0,0.1654303410365232,0.0344852748199545,0.8072071377219605,-382.4693369799928,-5.747180725537945,1.0
9.249212413797393,0.1657118334750058,0.0736725823092369,0.4580874305925507,-159.1631377325496,17.443640077129988,0.0
33.64755899935962,0.1432281773371944,0.1512665686954054,1.093881819010188,2.104994104104378,8.99895394826973,0.0
-5.0,0.0407666471125139,0.0405443802491785,0.6126733176176139,-355.0591381220488,20.35676404417885,1.0
38.23944993113223,0.2121195739855247,0.1654137345826218,1.2728364194197008,-7.123416493467857,9.436317393827334,0.0
85.25022222217257,0.0937794149434992,0.1681054938119709,0.8243847797844579,341.6885030867419,2.014956172518337,1.0
-5.0,0.0628992573919664,0.1064188694145588,0.1641441640338535,-315.68542551375583,-5.251736238581175,1.0
72.26648134511149,0.0293782825575957,0.0112133156261983,0.8790308306980642,211.55258246040356,5.745922229444787,0.0
5.9364029664670825,0.1559053769332956,0.0645372453032334,0.4226352200612087,-72.26315729920589,-5.167758285612386,0.0
47.16939739430178,0.1758398032237249,0.127216114491391,0.8922253556919267,124.13897161947044,-1.1551524588008029,0.0
-5.0,0.0238152006534069,0.1964253738252104,0.0905334926111274,-191.8107216118165,39.366807928977295,1.0
-5.0,0.1377814034088346,0.130044570133167,0.2273458683287472,-272.40618996691336,12.20517784533093,0.0
-5.0,0.0720940282955257,0.0593626804021903,1.1124584365775223,-271.62990858301885,16.593588325250828,0.0
-5.0,0.1683897417941734,0.1304610835889261,0.2953334241305693,-343.6064434854843,33.680926436860766,1.0
5.478047328455974,0.060104278671148,0.1125972221460125,1.088153462815822,-251.4826360790056,39.77844502453439,1.0
53.36651983618972,0.1789156797635671,0.1581706250787173,0.3630589149907335,131.37550799117457,19.135722467234075,0.0
109.13293189770708,0.1089491296491236,0.0303263213771221,0.8357464830763199,305.3524894748065,30.623691052208585,1.0
75.70524464180723,0.2354478974094489,0.1545953014753853,0.9023957455627803,251.30054847292945,6.347051216833762,0.0
45.11525170700589,0.0516298171535784,0.1128406499484609,0.6664511790885689,148.10744789958733,5.287197872364555,1.0
-5.0,0.0984452607415594,0.192968480733209,0.3969038797057507,-311.65450927111783,10.13518604972801,1.0
5.9617745293458695,0.0460989098853354,0.0749557115473503,0.2764376892824249,-168.65004296324014,23.625363133682452,1.0
9.9564914947412,0.2326795322040694,0.1301981596954501,0.043146160931154,-152.15449974202485,24.10958446275494,0.0
-5.0,0.2217880512776256,0.1870853400469033,0.395130321612941,-200.03444288190303,5.76197173247254,0.0
24.82837689515948,0.0793265743744857,0.029476848318229,0.849111627690668,12.004527767778484,-3.339503793168566,0.0
51.6965797585332,0.1717963305878611,0.1880734125749257,1.2197962639830275,28.44305190373808,21.619812823275428,0.0
5.635419801898941,0.2079611060462796,0.1406982872371545,1.1325658269419676,-114.49121986311184,-3.583706890561774,0.0
29.696796131439925,0.1476961866678763,0.0228890412299826,0.9958842094958934,-116.9686730108512,18.924625411466504,0.0
97.08145043807264,0.1418196330218815,0.067183077719895,1.0249815462292884,262.8444783248651,24.671106402815447,1.0
81.13581338081153,0.0756260269071038,0.1445526968426035,0.8644803745187939,231.43427865574847,25.03057481972258,1.0
18.792779389115285,0.0414136365953568,0.0227966142790666,0.3383729148358039,-153.76333465540347,27.673605532979835,0.0
123.79477145619327,0.2263596243292651,0.1206123874334919,1.1793535399175787,331.0307550986074,33.642971078283225,1.0
110.8000456964918,0.227096153147566,0.0757177808210617,0.8719520054775843,362.2520136020048,14.997949598239424,1.0
20.81753127929204,0.1656133351728516,0.1279739483758206,0.7285728202745719,-138.60596637596734,26.51245947647856,0.0
18.80149878057716,0.0979768519412011,0.0186909864243774,0.1442863099775254,-116.46004096555612,20.95863676829184,0.0
17.461274864132687,0.100318202160912,0.1755919931689515,0.581172206948353,4.507322737567051,-0.6680030101158714,1.0
83.24801862647779,0.186969806140155,0.1949629041437054,0.5984657525625042,352.8966500269388,-8.715517756529591,1.0
86.8692135334763,0.2263353597890927,0.1940867925042814,1.123932692379471,301.0555465138492,4.227069283846689,1.0
-5.0,0.2240298775809769,0.1524338480311557,0.7106426862441251,-317.94562993312815,12.151685316880972,1.0
31.64427746164671,0.1993713755472534,0.03471638562482,0.4945207136615325,-85.81540538286703,20.855297221432814,0.0
62.14720873454701,0.1676672786154862,0.1540700072265143,1.2698404270638572,42.6969517998175,32.497966525160265,0.0
21.821364291205924,0.0393521919488612,0.0146715141271722,0.1439367713242103,2.5059780412320265,-0.1877141646917177,0.0
-5.0,0.0571746042417611,0.0142034747905094,0.549312956805528,-244.90954565048585,-3.722510505076145,0.0
95.35369435848818,0.2266674633612282,0.0714859416384128,0.0546320777228268,287.05341693452374,38.173997373716375,1.0
46.23748257791716,0.1594786837217056,0.1028422061768864,0.9618753569970094,141.5526263974699,-4.597772031179645,0.0
72.50071056777138,0.0221153218718248,0.1563774093834807,1.193499517858896,270.3266998814429,13.92455350535946,1.0
77.56261933558164,0.0433384548591873,0.139826121555236,0.3640485284156363,287.01142347957773,19.27818643966509,1.0
78.51299142200894,0.1726054068948528,0.0947215142115821,1.1158441798388572,198.68468293259184,17.068721045371912,0.0
6.131356846737637,0.0211641642846302,0.0619890665935165,0.3798836996004671,-48.63151900022615,-5.69839214835284,1.0
23.75062407726797,0.0569858518260247,0.1994536550299651,1.1840012101370898,88.43740401233964,-7.148654299819031,1.0
-5.0,0.1462087715543148,0.0909744474248348,0.9801504746758192,-271.70767510420546,-4.725828626948216,0.0
66.48617512807378,0.1791358954693194,0.0957635346226383,1.0463788098938702,138.9163339799262,19.279384193630623,0.0
-5.0,0.1699510896855981,0.0410885260264171,0.0234085222805908,-256.5973954085754,17.217244381716053,0.0
50.0484996972578,0.0715819411759287,0.1610138142624866,1.2516534641962338,155.1596724081254,1.6870396018372134,1.0
6.719722578767764,0.1838012209099332,0.1417996228984828,0.9446722896914204,-216.32147139682507,21.888707092279574,0.0
-5.0,0.074567290124264,0.0519462264298644,0.3961764240019733,-305.958959879824,31.00337510278247,1.0
-5.0,0.0948419305766315,0.0256523986670101,1.078213064316501,-267.77240788563404,-7.921052007670312,0.0
-5.0,0.1916930231771455,0.1392948673941955,0.3659775579394089,-398.4062918247438,14.90649717740212,1.0
77.37238080994669,0.1694155667808593,0.1343571307134157,1.1345799914359664,174.99169428282414,24.465520605134515,0.0
55.461466752914845,0.2153213844136609,0.0619193101296597,0.1463545075355181,185.92083924670328,2.6155963534843547,0.0
27.950004619486897,0.1712509652290789,0.1906640768275779,0.9147917706990344,11.94667993060756,5.388545264657456,0.0
-5.0,0.1507109787671584,0.038700999438371,0.7029080196383835,-270.90975915569305,20.68189514946919,0.0
-5.0,0.0415451966004612,0.0921436121980943,0.125494811254073,-333.1565299914482,34.89676467218685,1.0
-5.0,0.1045746347036697,0.1892870248318438,0.3144619767364907,-384.6968268501704,30.496221015144968,1.0
-5.0,0.0809965445667968,0.0897481902159632,0.0161252471605092,-267.4014584278234,19.156510954979176,0.0
97.1246065593824,0.0761176179771892,0.1313199300561762,0.6093983551038576,312.68442798651733,26.511085887862457,1.0
-4.53059565903776,0.2437924275930625,0.0855429356129309,0.3916448389880005,-206.7705266386546,8.241123510389933,0.0
24.07395233515383,0.1104124766733549,0.0621008884462473,0.7778647295870865,-116.5829382262275,22.048276404937887,0.0
-5.0,0.225170707690736,0.1969557531123673,0.3864091500212023,-315.7236124149334,13.30907955637785,1.0
-5.0,0.1651618839793704,0.0877734611998581,0.3898948449590801,-222.11095620146375,-0.503193177121954,0.0
47.645709638973145,0.2028065998145791,0.1798788486990355,0.9661511583510844,15.379656624164111,25.08691369386286,0.0
42.3484133646663,0.1356065314141941,0.0536913751193063,0.0625856867718594,86.20214647652205,17.823231867441102,0.0
2.4724279535928178,0.1526878934640625,0.0504898937647658,1.1737634937495836,-203.7181486670312,7.9310790976795715,0.0
-5.0,0.1332790695783387,0.0159154757480571,1.107943036708536,-353.8142726199062,35.566959503931535,1.0
-1.0183390285639096,0.0649058871935502,0.1338166968214181,0.8681460881943285,-87.17370469808105,-8.953294108663336,1.0
-5.0,0.1861639865101462,0.0800200053075146,0.7711880411395996,-212.6373032589327,5.7886575624748,0.0
-5.0,0.0845776433613968,0.174228067469531,1.159993247581548,-224.35686141615844,-7.155930111117672,1.0
102.072611115271,0.0255926722792343,0.0999098822713958,0.2409292333873287,367.89024217076417,28.32636581108136,1.0
46.47917572167323,0.1684586280586485,0.1939567513037971,0.1026599108480772,93.04038874057926,25.105372705689632,0.0
31.578026923112148,0.0607354562636212,0.045249847983593,0.3113632208823995,45.50275453767671,6.5676109368158535,0.0
36.39309264562415,0.2363054744011702,0.175038401911566,1.032951762310247,-67.37991718134248,23.78314511035365,0.0
15.06901510743063,0.2394035727105951,0.1575534020304309,0.0450713467444283,-56.844533255884585,9.796861309797492,0.0
49.055015447819855,0.2304188097507031,0.1564751504823699,0.7576488856085365,32.72400307046468,27.81268957112172,0.0
61.90907685881401,0.1051365010587522,0.1705088133422086,1.2940687710487029,157.14384562888574,12.709183136835303,1.0
53.43920397203432,0.0235550218016395,0.1545945582791698,1.1124049219888013,161.71687694546358,10.613986391583278,1.0
3.401562957264745,0.2335132693951768,0.1289818611099689,0.6778793957566663,-262.64487383564034,36.73649577441505,0.0
20.56953246231017,0.1184823541129823,0.0349365267596536,0.082733182072635,0.0902016613015916,2.543954994535012,0.0
19.78606227128957,0.242330608380044,0.0161799741033378,1.0807855687014227,-70.43352397271843,-3.977633000171728,0.0
95.95284971078188,0.2416325947305281,0.1849610910849805,0.7786720606303738,296.4215730155073,19.22715566297291,1.0
61.25429022015947,0.2161921747574928,0.1271635597589402,0.1494128961774369,105.13513697470114,38.466090614208944,0.0
23.793068014719605,0.0877232451760047,0.1613420852854735,0.122014470270363,26.00325313278546,8.891960686359333,1.0
-5.0,0.1085724775784428,0.1014892467873845,1.18251486526757,-307.68428625686613,-6.898161818560924,1.0
