// General information: 
//  MT Manager version: 2025.0.0 
//  XDA version: 2025.0.0 build 241121001 rev 1732180523 built on 2024-11-21
// Device information: 
//  DeviceId: 00B4245A
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.14.0
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
23578		9.487964	-0.045392	2.317998	-0.015795	0.012530	0.015535	-0.240901	0.586446	0.186049	0.750622	-0.765474	-75.938954	-143.816080
23579		9.505475	-0.024878	2.365773	-0.013846	0.013299	0.013881	-0.240918	0.586420	0.185996	0.750650	-0.783094	-75.933031	-143.801307
23580		9.493755	-0.031335	2.399169	-0.020719	0.011223	0.013770	-0.240910	0.586412	0.185920	0.750678	-0.804536	-75.928435	-143.786907
23581		9.493808	-0.017695	2.328624	-0.018044	0.010315	0.017608	-0.240926	0.586407	0.185842	0.750696	-0.833696	-75.924243	-143.762887
23582		9.493129	-0.035269	2.401590	-0.019361	0.019401	0.014633	-0.240933	0.586367	0.185758	0.750745	-0.856030	-75.914951	-143.746765
23583		9.479240	-0.011979	2.383646	-0.018240	0.015359	0.012757	-0.240939	0.586337	0.185693	0.750784	-0.873700	-75.907790	-143.733924
23584		9.481203	-0.027756	2.365512	-0.020767	0.018661	0.011450	-0.240929	0.586298	0.185614	0.750836	-0.889562	-75.898947	-143.725304
23585		9.455860	-0.008952	2.379873	-0.017553	0.017779	0.010452	-0.240919	0.586258	0.185549	0.750887	-0.900124	-75.890493	-143.720805
23586		9.426181	-0.037133	2.367190	-0.017090	0.018281	0.007088	-0.240904	0.586213	0.185497	0.750940	-0.903930	-75.881906	-143.722443
23587		9.423406	-0.023857	2.388513	-0.015588	0.015212	0.003320	-0.240878	0.586173	0.185464	0.750987	-0.899236	-75.875057	-143.731868
23588		9.425435	-0.038958	2.370130	-0.017999	0.013942	0.008337	-0.240861	0.586147	0.185411	0.751027	-0.906563	-75.868944	-143.730413
23589		9.414090	-0.028749	2.331945	-0.015875	0.010432	-0.001743	-0.240809	0.586122	0.185396	0.751066	-0.890849	-75.864925	-143.751606
23590		9.424994	-0.040148	2.371865	-0.014722	0.002288	0.004174	-0.240775	0.586131	0.185381	0.751074	-0.887245	-75.865527	-143.759486
23591		9.445498	-0.017097	2.327480	-0.017472	0.003673	0.001810	-0.240728	0.586135	0.185361	0.751091	-0.880338	-75.865250	-143.772145
23592		9.458880	-0.042793	2.347241	-0.016512	0.000575	0.002879	-0.240682	0.586151	0.185345	0.751097	-0.874870	-75.866844	-143.783004
23593		9.458872	-0.043561	2.347261	-0.020027	0.000011	0.004294	-0.240631	0.586175	0.185312	0.751103	-0.874735	-75.868650	-143.790316
23594		9.456509	-0.030088	2.366942	-0.018222	-0.001609	0.000109	-0.240568	0.586199	0.185300	0.751107	-0.864014	-75.871519	-143.807602
23595		9.427304	-0.057602	2.352318	-0.018684	-0.002113	0.003473	-0.240514	0.586229	0.185275	0.751107	-0.861649	-75.874660	-143.816877
23596		9.449858	-0.064395	2.359314	-0.014864	-0.000102	0.001643	-0.240467	0.586245	0.185269	0.751111	-0.852437	-75.876651	-143.830622
23597		9.481497	-0.052041	2.353941	-0.013218	-0.000778	0.000406	-0.240421	0.586263	0.185270	0.751111	-0.841380	-75.879163	-143.845654
23598		9.447459	-0.050921	2.379148	-0.013794	0.003296	-0.002549	-0.240365	0.586261	0.185277	0.751129	-0.821889	-75.879241	-143.869367
23599		9.492444	-0.063548	2.393650	-0.011202	0.002852	0.002763	-0.240338	0.586263	0.185276	0.751137	-0.814312	-75.879541	-143.879408
23600		9.463116	-0.090826	2.379492	-0.013872	0.003768	-0.001075	-0.240288	0.586261	0.185277	0.751154	-0.798209	-75.879334	-143.899674
23601		9.492281	-0.064267	2.394277	-0.017388	0.003203	0.000340	-0.240235	0.586266	0.185263	0.751171	-0.787944	-75.879380	-143.915751
23602		9.492207	-0.064709	2.394560	-0.015821	0.002998	0.000578	-0.240184	0.586270	0.185253	0.751186	-0.776745	-75.879600	-143.932112
23603		9.496434	-0.017756	2.422133	-0.011618	0.005985	-0.003140	-0.240134	0.586255	0.185265	0.751211	-0.754612	-75.878083	-143.957454
23604		9.491974	-0.064927	2.395479	-0.013488	0.004744	-0.002963	-0.240079	0.586246	0.185272	0.751233	-0.733965	-75.877325	-143.982178
23605		9.478412	-0.039823	2.376497	-0.001997	0.006669	-0.000656	-0.240066	0.586221	0.185310	0.751248	-0.712920	-75.875508	-144.001013
23606		9.475894	-0.025410	2.396807	0.001454	0.004376	-0.006080	-0.240043	0.586193	0.185383	0.751259	-0.676632	-75.874978	-144.033038
23607		9.478135	-0.038759	2.377619	0.002444	0.008246	-0.008796	-0.240024	0.586143	0.185469	0.751283	-0.633353	-75.871977	-144.070381
23608		9.466442	-0.042612	2.410623	0.005960	0.008812	-0.010210	-0.240003	0.586090	0.185566	0.751307	-0.584990	-75.868919	-144.112196
23609		9.500252	-0.042876	2.386406	0.005881	0.009282	-0.008735	-0.239993	0.586033	0.185661	0.751331	-0.540234	-75.865372	-144.149477
23610		9.441078	-0.020354	2.425037	0.004315	0.009488	-0.008972	-0.239972	0.585980	0.185747	0.751358	-0.495655	-75.861904	-144.188364
23611		9.414064	-0.060328	2.391518	0.011922	0.006544	-0.008845	-0.239971	0.585929	0.185864	0.751370	-0.447155	-75.860011	-144.226883
23612		9.468118	-0.052671	2.393767	0.015630	0.002059	-0.005415	-0.239989	0.585893	0.185991	0.751360	-0.404340	-75.860769	-144.257266
23613		9.448028	-0.059502	2.366762	0.032493	-0.004503	-0.006395	-0.240053	0.585860	0.186194	0.751315	-0.350911	-75.865220	-144.287987
23614		9.454894	-0.024929	2.373443	0.030259	-0.010051	-0.009812	-0.240087	0.585849	0.186403	0.751261	-0.289839	-75.872916	-144.328551
23615		9.411951	-0.040841	2.410268	0.017153	-0.004337	-0.014669	-0.240072	0.585826	0.186572	0.751242	-0.225319	-75.877239	-144.380021
23616		9.503943	-0.002586	2.485669	-0.004187	0.004754	-0.013344	-0.240005	0.585796	0.186644	0.751268	-0.175735	-75.876440	-144.429089
23617		9.516195	0.034498	2.311089	-0.015634	0.009014	-0.006163	-0.239941	0.585772	0.186648	0.751307	-0.150730	-75.873202	-144.459193
23618		9.467273	0.015282	2.198439	-0.010691	-0.004089	0.001706	-0.239903	0.585798	0.186662	0.751295	-0.139200	-75.877436	-144.472864
23619		9.486154	-0.024587	2.439287	0.004285	-0.008558	0.006386	-0.239929	0.585824	0.186729	0.751250	-0.129676	-75.884011	-144.474684
23620		9.477176	-0.043740	2.451285	0.019019	-0.000538	0.003912	-0.239990	0.585803	0.186845	0.751218	-0.106115	-75.886206	-144.483206
23621		9.480039	-0.042083	2.360003	0.014240	0.000547	0.004673	-0.240041	0.585785	0.186936	0.751193	-0.087936	-75.887792	-144.489311
23622		9.436916	-0.059691	2.397540	0.011268	0.000014	0.001250	-0.240069	0.585769	0.187030	0.751173	-0.062738	-75.889671	-144.504101
23623		9.461969	-0.079791	2.384444	0.011176	-0.009814	0.001028	-0.240094	0.585790	0.187135	0.751123	-0.039113	-75.897231	-144.516882
23624		9.491419	-0.052503	2.397980	0.014773	-0.009719	-0.001859	-0.240112	0.585803	0.187262	0.751075	-0.004805	-75.904684	-144.538994
23625		9.473393	0.001412	2.417064	0.019776	-0.008886	-0.001561	-0.240146	0.585806	0.187407	0.751026	0.032394	-75.911511	-144.561180
23626		9.473551	0.002225	2.416444	0.025770	-0.004184	-0.003982	-0.240194	0.585783	0.187576	0.750987	0.077899	-75.915785	-144.588338
23627		9.474080	0.018916	2.344530	0.022637	-0.003775	-0.004457	-0.240231	0.585761	0.187734	0.750953	0.123060	-75.919674	-144.616888
23628		9.491891	0.041899	2.390840	0.022478	-0.002831	-0.001509	-0.240280	0.585739	0.187881	0.750917	0.161061	-75.923165	-144.638254
23629		9.512080	0.050517	2.417488	0.017698	-0.001745	-0.000748	-0.240313	0.585720	0.188003	0.750890	0.194894	-75.925969	-144.658787
23630		9.503040	0.032089	2.429777	0.017699	-0.001745	-0.000748	-0.240352	0.585700	0.188129	0.750862	0.228434	-75.928833	-144.678376
23631		9.505399	0.018376	2.410191	0.017185	0.005190	0.000298	-0.240402	0.585658	0.188239	0.750851	0.257260	-75.927802	-144.693381
23632		9.482724	0.024910	2.403611	0.019055	0.006432	0.000120	-0.240456	0.585607	0.188357	0.750844	0.289515	-75.925978	-144.710844
23633		9.482579	0.025255	2.404180	0.017105	0.005663	0.001773	-0.240513	0.585560	0.188467	0.750834	0.316947	-75.924415	-144.723828
23634		9.475757	-0.007368	2.397472	0.014516	0.006099	-0.003541	-0.240539	0.585513	0.188580	0.750835	0.354959	-75.922765	-144.749907
23635		9.455482	-0.014929	2.371186	0.009351	0.006211	-0.000891	-0.240558	0.585474	0.188662	0.750838	0.383527	-75.921054	-144.769759
23636		9.462014	0.018286	2.379025	0.005753	0.006119	0.001996	-0.240579	0.585442	0.188725	0.750841	0.403857	-75.919409	-144.782786
23637		9.452810	-0.000674	2.391975	0.011719	0.003857	0.003366	-0.240621	0.585412	0.188809	0.750829	0.424328	-75.918974	-144.792427
23638		9.472812	0.007281	2.419331	0.007241	0.006388	0.003708	-0.240654	0.585379	0.188873	0.750829	0.441589	-75.917179	-144.801411
23639		9.477965	-0.005422	2.308798	0.015317	0.003948	0.000479	-0.240697	0.585340	0.188982	0.750818	0.471637	-75.916536	-144.818333
23640		9.484094	0.012424	2.387962	0.018452	0.003540	0.000957	-0.240749	0.585301	0.189099	0.750802	0.501652	-75.916358	-144.833844
23641		9.467681	0.036257	2.459997	0.003964	0.004404	0.000700	-0.240760	0.585276	0.189161	0.750803	0.523367	-75.915649	-144.849313
23642		9.487547	0.044035	2.487850	-0.012159	0.016247	0.003359	-0.240743	0.585229	0.189141	0.750850	0.530088	-75.908201	-144.858889
23643		9.503519	0.019616	2.417583	-0.017851	0.012994	0.005367	-0.240717	0.585202	0.189098	0.750890	0.528550	-75.902552	-144.863039
23644		9.456189	0.060593	2.352862	-0.003078	0.016916	0.010687	-0.240755	0.585148	0.189089	0.750922	0.523737	-75.894759	-144.855360
23645		9.419951	-0.000260	2.332605	0.003210	0.012760	0.006165	-0.240789	0.585098	0.189121	0.750942	0.532722	-75.889267	-144.858490
23646		9.498366	-0.029899	2.394099	0.017218	0.001093	0.008107	-0.240862	0.585077	0.189216	0.750911	0.545755	-75.890526	-144.857221
23647		9.470989	0.004469	2.426462	0.008139	0.000425	0.000779	-0.240882	0.585061	0.189298	0.750896	0.570291	-75.891994	-144.873046
23648		9.407672	-0.021032	2.437338	0.002398	0.004608	0.000463	-0.240886	0.585038	0.189355	0.750899	0.592180	-75.891195	-144.889664
23649		9.408057	-0.005279	2.366304	0.001601	0.006757	-0.003557	-0.240870	0.585005	0.189414	0.750915	0.622035	-75.889203	-144.915759
23650		9.459664	0.015721	2.388371	-0.002607	0.003775	0.000162	-0.240858	0.584990	0.189454	0.750920	0.641757	-75.888875	-144.933100
23651		9.470574	0.004631	2.428081	-0.004639	0.003480	0.003286	-0.240860	0.584978	0.189483	0.750921	0.652572	-75.888522	-144.941218
23652		9.488191	0.026729	2.474943	-0.005883	0.001790	-0.002847	-0.240825	0.584972	0.189521	0.750928	0.677325	-75.889310	-144.965681
23653		9.508771	0.050295	2.430474	-0.001425	0.002598	0.002291	-0.240819	0.584962	0.189558	0.750928	0.693096	-75.889606	-144.978806
23654		9.486162	0.056108	2.423658	-0.002768	0.004722	0.003109	-0.240818	0.584947	0.189588	0.750933	0.705980	-75.888752	-144.989191
23655		9.501882	0.016717	2.424028	0.000831	0.004812	0.000224	-0.240818	0.584923	0.189640	0.750938	0.727258	-75.887733	-145.006003
23656		9.465829	0.048037	2.397688	0.002864	0.005107	-0.002900	-0.240812	0.584894	0.189708	0.750946	0.757047	-75.886612	-145.030492
23657		9.431670	0.049761	2.423121	0.004127	0.003457	-0.002244	-0.240810	0.584871	0.189778	0.750947	0.784928	-75.886467	-145.052461
23658		9.456556	0.029637	2.410798	0.000304	0.001446	-0.000417	-0.240802	0.584860	0.189833	0.750943	0.807702	-75.887456	-145.071229
23659		9.481453	0.009412	2.398441	0.002175	0.002688	-0.000594	-0.240797	0.584846	0.189889	0.750942	0.830415	-75.887865	-145.089569
23660		9.476572	0.037952	2.437998	-0.004539	-0.000334	-0.003665	-0.240761	0.584845	0.189938	0.750942	0.857884	-75.889844	-145.116038
23661		9.456456	0.030007	2.411188	-0.004397	0.002059	-0.001135	-0.240738	0.584838	0.189976	0.750945	0.878528	-75.890485	-145.135475
23662		9.499561	0.047494	2.373924	-0.010664	0.002876	-0.002092	-0.240692	0.584834	0.189993	0.750959	0.898796	-75.890633	-145.158139
23663		9.485488	0.056628	2.426283	-0.010684	0.006216	0.003386	-0.240669	0.584822	0.189990	0.750976	0.906732	-75.888810	-145.168305
23664		9.487761	0.041980	2.407177	-0.007165	0.006781	0.001975	-0.240653	0.584803	0.190004	0.750993	0.919592	-75.886757	-145.181263
23665		9.445010	0.039672	2.373671	-0.005902	0.005130	0.002631	-0.240638	0.584787	0.190024	0.751005	0.933943	-75.885359	-145.195117
23666		9.464954	0.047288	2.401151	-0.005679	0.007050	0.003688	-0.240632	0.584767	0.190038	0.751019	0.943736	-75.883166	-145.204033
23667		9.442249	0.052943	2.394724	-0.006941	0.008700	0.003033	-0.240628	0.584741	0.190048	0.751038	0.952746	-75.880031	-145.212416
23668		9.487066	0.040209	2.409943	-0.013208	0.009518	0.002075	-0.240598	0.584719	0.190036	0.751068	0.961797	-75.876407	-145.225017
23669		9.433284	0.048728	2.337364	-0.011560	0.008841	0.000841	-0.240570	0.584697	0.190033	0.751095	0.973098	-75.873183	-145.238837
23670		9.443493	0.021745	2.448932	-0.010987	0.004770	0.003802	-0.240547	0.584692	0.190030	0.751107	0.979665	-75.872296	-145.247564
23671		9.439090	0.065228	2.417346	-0.013653	0.005680	-0.000041	-0.240513	0.584681	0.190030	0.751126	0.991720	-75.870765	-145.262489
23672		9.463873	0.044608	2.405463	-0.008426	0.008432	0.001321	-0.240493	0.584657	0.190039	0.751149	1.005251	-75.867754	-145.276883
23673		9.488655	0.024114	2.393586	-0.007001	0.005836	-0.000971	-0.240461	0.584639	0.190060	0.751168	1.025047	-75.866196	-145.297531
23674		9.486058	0.037985	2.413947	-0.007245	0.007254	0.003450	-0.240450	0.584620	0.190069	0.751184	1.034447	-75.863880	-145.306969
23675		9.456659	0.010655	2.400272	-0.006554	0.009674	0.001146	-0.240433	0.584589	0.190082	0.751210	1.049590	-75.860102	-145.322309
23676		9.465579	0.029129	2.388645	-0.005760	0.007522	0.005164	-0.240434	0.584568	0.190091	0.751224	1.055926	-75.857650	-145.327709
23677		9.485436	0.036634	2.416410	-0.006635	0.010147	0.002620	-0.240424	0.584538	0.190098	0.751248	1.066382	-75.853739	-145.338270
23678		9.451141	0.037548	2.442227	-0.007244	0.007254	0.003451	-0.240413	0.584519	0.190107	0.751265	1.075767	-75.851422	-145.347692
23679		9.478314	0.002482	2.410832	-0.011497	0.011707	0.004848	-0.240401	0.584488	0.190091	0.751296	1.079363	-75.846463	-145.353577
23680		9.459776	0.055025	2.431750	-0.010316	0.010528	0.006978	-0.240398	0.584464	0.190074	0.751321	1.078830	-75.842308	-145.354586
23681		9.439468	0.046170	2.405801	-0.011801	0.010261	0.005264	-0.240385	0.584441	0.190055	0.751347	1.080244	-75.838309	-145.358564
23682		9.461777	0.039049	2.413790	-0.009746	0.006455	0.009937	-0.240391	0.584434	0.190036	0.751356	1.073493	-75.836519	-145.352824
23683		9.461618	0.037982	2.414430	-0.006227	0.007019	0.008529	-0.240411	0.584417	0.190038	0.751362	1.071199	-75.834261	-145.348570
23684		9.438955	0.043253	2.407867	-0.004579	0.006342	0.007295	-0.240422	0.584401	0.190047	0.751368	1.073412	-75.832507	-145.349021
23685		9.481319	0.044507	2.442773	-0.003499	0.009738	0.003103	-0.240421	0.584367	0.190067	0.751390	1.086118	-75.828644	-145.359982
23686		9.438574	0.041897	2.409385	-0.008180	0.006250	0.010177	-0.240432	0.584359	0.190054	0.751396	1.079731	-75.826973	-145.353691
23687		9.470045	0.053667	2.404897	-0.013669	0.009022	0.005439	-0.240410	0.584343	0.190029	0.751422	1.080715	-75.823636	-145.358539
23688		9.458222	0.047972	2.437934	-0.012184	0.009288	0.007153	-0.240401	0.584326	0.190006	0.751444	1.078763	-75.820192	-145.359190
23689		9.503719	0.050427	2.381688	-0.010618	0.009083	0.007394	-0.240401	0.584307	0.189989	0.751463	1.076388	-75.816777	-145.358108
23690		9.489437	0.058806	2.434481	-0.012184	0.009289	0.007154	-0.240393	0.584289	0.189966	0.751486	1.074437	-75.813333	-145.358758
23691		9.455112	0.059042	2.460288	-0.011087	0.008580	0.010757	-0.240399	0.584277	0.189934	0.751501	1.064165	-75.810369	-145.350515
23692		9.479940	0.037445	2.448240	-0.009096	0.001909	0.011420	-0.240408	0.584288	0.189919	0.751493	1.054629	-75.811198	-145.341517
23693		9.451438	0.025348	2.362317	0.005854	0.001534	0.008334	-0.240450	0.584279	0.189969	0.751474	1.059846	-75.812178	-145.338862
23694		9.421602	0.073377	2.414321	0.008537	-0.002714	0.006695	-0.240489	0.584281	0.190040	0.751442	1.071314	-75.815605	-145.341109
23695		9.425820	0.028820	2.446114	-0.008993	-0.001894	0.004462	-0.240469	0.584299	0.190050	0.751432	1.077688	-75.818450	-145.348439
23696		9.490870	0.023451	2.487432	-0.028333	0.000547	0.006413	-0.240402	0.584333	0.189979	0.751445	1.068534	-75.820006	-145.351203
23697		9.503096	0.042221	2.384335	-0.037155	0.011345	0.015112	-0.240351	0.584346	0.189834	0.751488	1.033354	-75.815501	-145.332687
23698		9.482985	0.123023	2.353412	-0.028841	0.006709	0.020746	-0.240342	0.584371	0.189711	0.751502	0.991170	-75.813673	-145.301684
23699		9.487052	0.076096	2.385765	-0.036714	0.000773	0.023327	-0.240320	0.584428	0.189563	0.751502	0.938783	-75.815066	-145.263890
23700		9.459415	0.016332	2.423290	-0.030483	0.007388	0.021985	-0.240312	0.584454	0.189431	0.751519	0.892841	-75.812848	-145.229981
23701		9.430022	-0.013319	2.409309	-0.016475	0.005995	0.025624	-0.240361	0.584470	0.189343	0.751512	0.846152	-75.811364	-145.186574
23702		9.416657	0.009172	2.390026	-0.015584	0.000036	0.022678	-0.240391	0.584506	0.189273	0.751492	0.807433	-75.813350	-145.151308
23703		9.452491	-0.024272	2.416534	-0.006011	-0.005479	0.015683	-0.240418	0.584545	0.189264	0.751456	0.789746	-75.818403	-145.132312
23704		9.484266	-0.013149	2.411001	-0.006962	-0.002377	0.014618	-0.240441	0.584572	0.189253	0.751430	0.774292	-75.821702	-145.115949
23705		9.513597	0.012196	2.425317	-0.011802	-0.004141	0.011359	-0.240439	0.584609	0.189233	0.751407	0.761922	-75.826028	-145.105608
23706		9.475462	0.056267	2.418163	-0.017528	0.000055	0.011049	-0.240420	0.584637	0.189190	0.751402	0.748422	-75.827904	-145.097505
23707		9.462214	0.079955	2.398551	-0.016270	-0.001600	0.011702	-0.240413	0.584668	0.189154	0.751390	0.733468	-75.830631	-145.086392
23708		9.471479	0.097364	2.386032	-0.008525	-0.002170	0.014378	-0.240431	0.584696	0.189137	0.751366	0.717628	-75.833805	-145.070556
23709		9.473970	0.081907	2.366022	-0.001796	-0.002497	0.011976	-0.240466	0.584713	0.189155	0.751336	0.709711	-75.837082	-145.058179
23710		9.443981	0.037774	2.422618	-0.000780	-0.002742	0.017055	-0.240517	0.584737	0.189161	0.751301	0.692234	-75.840601	-145.036078
23711		9.475777	0.048949	2.417089	-0.000926	-0.005128	0.014516	-0.240560	0.584764	0.189181	0.751261	0.680924	-75.845234	-145.019473
23712		9.412517	0.022063	2.426915	-0.007574	-0.005270	0.015444	-0.240582	0.584803	0.189168	0.751226	0.663261	-75.850188	-145.001194
23713		9.444316	0.033220	2.421376	-0.006877	-0.002847	0.013144	-0.240601	0.584830	0.189162	0.751201	0.650943	-75.853654	-144.987906
23714		9.449241	0.003600	2.381379	-0.007492	-0.005740	0.013969	-0.240617	0.584869	0.189155	0.751167	0.636671	-75.858865	-144.973078
23715		9.491905	0.003670	2.415086	-0.008749	-0.004084	0.013317	-0.240630	0.584906	0.189140	0.751138	0.621270	-75.863258	-144.958076
23716		9.494383	-0.011934	2.394990	-0.008521	-0.002167	0.014381	-0.240648	0.584934	0.189123	0.751115	0.605364	-75.866424	-144.942170
23717		9.503653	0.005109	2.382480	-0.012279	-0.001316	0.020216	-0.240677	0.584969	0.189073	0.751091	0.573844	-75.869066	-144.912583
23718		9.535330	0.015772	2.377449	-0.014015	0.003950	0.015138	-0.240688	0.584981	0.189026	0.751090	0.552914	-75.868727	-144.894744
23719		9.487937	0.040358	2.383116	-0.013614	0.000810	0.021041	-0.240719	0.585010	0.188967	0.751072	0.518526	-75.870128	-144.862752
23720		9.512743	0.017818	2.370758	-0.012608	0.004681	0.018331	-0.240747	0.585020	0.188915	0.751068	0.491122	-75.869382	-144.837405
23721		9.490174	0.022146	2.363990	-0.010963	0.004002	0.017095	-0.240772	0.585033	0.188869	0.751061	0.465926	-75.869127	-144.813933
23722		9.504406	0.039856	2.503063	-0.023590	0.016921	0.019848	-0.240785	0.585013	0.188757	0.751102	0.428570	-75.861369	-144.784812
23723		9.487098	0.031754	2.386583	-0.021018	0.020582	0.017379	-0.240796	0.584976	0.188652	0.751153	0.397060	-75.851618	-144.761024
23724		9.467428	0.037697	2.289950	-0.012487	0.017834	0.024070	-0.240857	0.584942	0.188568	0.751181	0.356534	-75.843345	-144.722070
23725		9.407227	0.041269	2.400492	-0.004265	0.014435	0.017890	-0.240916	0.584907	0.188535	0.751198	0.334208	-75.836997	-144.697238
23726		9.478255	-0.023597	2.454924	-0.002213	0.007288	0.017063	-0.240972	0.584894	0.188523	0.751193	0.315674	-75.834735	-144.674894
23727		9.489636	-0.020625	2.423900	-0.009115	0.016007	0.020123	-0.241031	0.584859	0.188467	0.751216	0.285641	-75.827361	-144.644323
23728		9.444371	-0.010095	2.410885	-0.014346	0.013278	0.018748	-0.241063	0.584840	0.188397	0.751238	0.256294	-75.821665	-144.617994
23729		9.433293	-0.000981	2.372762	-0.020832	0.012208	0.016722	-0.241076	0.584827	0.188316	0.751264	0.227964	-75.816323	-144.595254
23730		9.462394	0.023622	2.388473	-0.019807	0.008635	0.016308	-0.241079	0.584830	0.188239	0.751280	0.201100	-75.813276	-144.574712
23731		9.473874	0.026545	2.357204	-0.013239	0.009235	0.016860	-0.241110	0.584821	0.188186	0.751290	0.175510	-75.809816	-144.550836
23732		9.471293	0.038492	2.377816	-0.014019	0.007280	0.020634	-0.241145	0.584826	0.188119	0.751291	0.142190	-75.807548	-144.520214
23733		9.506689	0.004944	2.405287	-0.006512	0.008897	0.014460	-0.241176	0.584811	0.188094	0.751300	0.127307	-75.804283	-144.504612
23734		9.461536	0.016135	2.391934	-0.004095	0.013494	0.014947	-0.241224	0.584775	0.188073	0.751317	0.112543	-75.798442	-144.487265
23735		9.465067	-0.029577	2.424831	-0.004637	0.010132	0.014291	-0.241263	0.584753	0.188053	0.751326	0.097932	-75.794585	-144.470844
23736		9.442373	-0.024692	2.418595	-0.007764	0.010557	0.013810	-0.241294	0.584732	0.188026	0.751340	0.083672	-75.790424	-144.456185
23737		9.439738	-0.012175	2.439361	-0.009638	0.009323	0.013979	-0.241317	0.584719	0.187990	0.751352	0.067546	-75.786968	-144.440994
23738		9.496111	-0.021614	2.422507	-0.011512	0.008089	0.014148	-0.241335	0.584711	0.187951	0.751362	0.050395	-75.784219	-144.425567
23739		9.473480	-0.016908	2.416047	-0.006900	0.007920	0.016348	-0.241373	0.584700	0.187923	0.751365	0.031491	-75.781427	-144.405650
23740		9.498106	-0.038754	2.404191	-0.010960	0.008132	0.009309	-0.241375	0.584688	0.187899	0.751380	0.025611	-75.778651	-144.401523
23741		9.443724	-0.046200	2.402725	-0.005177	0.006770	0.013636	-0.241415	0.584675	0.187890	0.751380	0.012775	-75.776483	-144.385899
23742		9.418748	-0.026940	2.415927	-0.011111	0.005749	0.006765	-0.241405	0.584669	0.187877	0.751391	0.012563	-75.775071	-144.387709
23743		9.462141	-0.010749	2.379195	-0.010802	0.003069	0.014142	-0.241427	0.584678	0.187849	0.751384	-0.004852	-75.775051	-144.370848
23744		9.427917	-0.010711	2.404319	-0.010642	0.002133	0.011188	-0.241431	0.584689	0.187828	0.751379	-0.014792	-75.775710	-144.362344
23745		9.457242	0.014585	2.419357	-0.005639	0.002939	0.011502	-0.241450	0.584689	0.187827	0.751373	-0.020985	-75.775595	-144.354584
23746		9.447857	-0.005436	2.431762	-0.002665	0.000129	0.009439	-0.241469	0.584696	0.187844	0.751357	-0.022405	-75.777402	-144.350155
23747		9.502045	-0.000116	2.434001	-0.005320	0.001067	0.005594	-0.241466	0.584700	0.187860	0.751351	-0.016767	-75.778599	-144.354707
23748		9.481969	-0.008477	2.407073	-0.006963	0.001749	0.006830	-0.241464	0.584704	0.187867	0.751347	-0.014750	-75.779478	-144.356365
23749		9.479567	0.004835	2.426988	-0.010243	-0.000207	0.003803	-0.241443	0.584715	0.187875	0.751343	-0.007894	-75.781337	-144.364360
