// General information: 
//  MT Manager version: 2025.0.0 
//  XDA version: 2025.0.0 build 241121001 rev 1732180523 built on 2024-11-21
// Device information: 
//  DeviceId: 00B4245A
//  ProductCode: MTW2-3A7G6
//  Firmware Version: 4.14.0
//  Hardware Version: 1.1.0
// Device settings: 
//  Filter Profile: human(46.1)
//  Option Flags: Orientation Smoother Disabled, Position/Velocity Smoother Disabled, Continuous Zero Rotation Update Disabled, AHS Disabled, ICC Disabled
// Coordinate system: ENU
PacketCounter	SampleTimeFine	Acc_X	Acc_Y	Acc_Z	Gyr_X	Gyr_Y	Gyr_Z	Quat_q0	Quat_q1	Quat_q2	Quat_q3	Roll	Pitch	Yaw
58995		9.478901	-0.139972	2.049410	-0.010619	0.002569	-0.000646	0.398542	-0.544062	-0.318726	-0.666014	-2.547117	-78.169086	-116.138517
58996		9.575694	-0.117097	2.036950	-0.023208	0.010547	0.012580	0.398527	-0.544078	-0.318649	-0.666047	-2.568227	-78.165179	-116.125858
58997		9.522089	-0.090992	1.921249	-0.016688	0.014080	0.018954	0.398549	-0.544085	-0.318560	-0.666070	-2.604094	-78.159182	-116.096032
58998		9.520301	-0.104376	1.889454	-0.015946	0.002814	0.018134	0.398560	-0.544122	-0.318507	-0.666059	-2.637142	-78.159552	-116.066923
58999		9.496652	-0.180450	1.989216	-0.015018	-0.009346	0.013911	0.398544	-0.544189	-0.318495	-0.666020	-2.660510	-78.166947	-116.046715
59000		9.469545	-0.168430	2.040039	-0.017119	-0.003041	0.016691	0.398538	-0.544244	-0.318454	-0.665998	-2.691063	-78.170701	-116.020844
59001		9.423598	-0.133573	1.900903	-0.013983	-0.010284	0.017044	0.398527	-0.544322	-0.318432	-0.665952	-2.722991	-78.178623	-115.992479
59002		9.488431	-0.168574	1.908129	-0.002938	-0.013466	0.012766	0.398529	-0.544377	-0.318470	-0.665886	-2.736091	-78.188446	-115.976139
59003		9.506343	-0.166638	1.995807	0.007567	-0.027263	0.006051	0.398522	-0.544444	-0.318594	-0.665777	-2.726232	-78.206263	-115.976075
59004		9.546221	-0.138526	2.017887	0.004053	-0.027097	0.008909	0.398509	-0.544525	-0.318692	-0.665671	-2.726568	-78.223992	-115.968684
59005		9.584423	-0.121855	2.007549	0.001846	-0.023148	0.007929	0.398491	-0.544599	-0.318774	-0.665582	-2.726428	-78.239519	-115.963766
59006		9.577789	-0.093895	1.959526	0.003685	-0.017617	0.002930	0.398473	-0.544640	-0.318869	-0.665515	-2.709298	-78.251985	-115.974431
59007		9.586978	-0.073905	1.969112	0.012181	-0.010631	-0.000983	0.398482	-0.544630	-0.318994	-0.665457	-2.675554	-78.260462	-115.995973
59008		9.631940	-0.084490	2.006211	0.013936	-0.010713	-0.002412	0.398485	-0.544619	-0.319124	-0.665402	-2.636869	-78.269116	-116.022652
59009		9.601639	-0.092903	1.991788	0.013357	-0.004776	0.000461	0.398516	-0.544588	-0.319241	-0.665353	-2.605093	-78.274145	-116.040672
59010		9.653734	-0.095048	2.007792	0.013357	-0.004776	0.000461	0.398536	-0.544562	-0.319349	-0.665310	-2.573845	-78.279320	-116.060094
59011		9.571296	-0.101429	1.977564	0.006711	0.002634	0.002967	0.398555	-0.544533	-0.319409	-0.665294	-2.553910	-78.280223	-116.072590
59012		9.585537	-0.121354	2.002251	0.006711	0.002634	0.002967	0.398577	-0.544500	-0.319474	-0.665276	-2.532451	-78.281089	-116.085903
59013		9.542392	-0.099138	1.997006	0.005433	0.003287	0.001355	0.398581	-0.544473	-0.319525	-0.665271	-2.509211	-78.281747	-116.103874
59014		9.562186	-0.121628	1.967571	0.007244	0.004383	0.001807	0.398604	-0.544432	-0.319591	-0.665260	-2.484030	-78.281640	-116.120676
59015		9.540571	-0.110493	1.965157	0.006950	0.002919	0.001447	0.398601	-0.544410	-0.319639	-0.665256	-2.461388	-78.282633	-116.139054
59016		9.531588	-0.130376	1.954576	0.004155	0.003940	-0.000257	0.398608	-0.544373	-0.319701	-0.665252	-2.432333	-78.282827	-116.161620
59017		9.504617	-0.079700	1.938537	0.002904	0.001338	0.005466	0.398618	-0.544362	-0.319741	-0.665236	-2.421555	-78.284458	-116.167796
59018		9.540409	-0.110784	1.965932	0.003861	0.002476	-0.000617	0.398620	-0.544330	-0.319806	-0.665230	-2.391840	-78.285496	-116.191208
59019		9.531488	-0.130836	1.955032	0.005349	-0.002325	0.004928	0.398629	-0.544325	-0.319862	-0.665202	-2.378056	-78.289240	-116.199084
59020		9.578146	-0.093643	1.957791	0.006067	-0.001472	0.000366	0.398634	-0.544303	-0.319940	-0.665179	-2.350229	-78.292511	-116.219277
59021		9.585417	-0.084808	1.936037	0.005028	-0.000536	-0.002767	0.398634	-0.544272	-0.320025	-0.665164	-2.314241	-78.295228	-116.247317
59022		9.590126	-0.087799	2.101898	-0.015800	0.008440	0.000073	0.398594	-0.544260	-0.320011	-0.665204	-2.297007	-78.292827	-116.269486
59023		9.581184	-0.071400	2.024328	-0.021408	0.014915	0.005709	0.398568	-0.544250	-0.319947	-0.665260	-2.299365	-78.286607	-116.275402
59024		9.572209	-0.055585	1.946998	-0.020850	0.013409	0.011885	0.398561	-0.544250	-0.319874	-0.665298	-2.317099	-78.281088	-116.264816
59025		9.552428	-0.108014	1.893972	-0.002271	0.016067	0.009774	0.398608	-0.544200	-0.319866	-0.665315	-2.318609	-78.274039	-116.259274
59026		9.575168	-0.145448	1.998013	0.010038	0.003360	0.003514	0.398642	-0.544159	-0.319938	-0.665293	-2.296666	-78.274467	-116.271135
59027		9.531791	-0.160423	2.060400	0.005936	0.000600	0.005650	0.398662	-0.544144	-0.319991	-0.665268	-2.284649	-78.276485	-116.276354
59028		9.569424	-0.143583	2.052805	-0.007125	0.006843	0.005545	0.398662	-0.544129	-0.319994	-0.665279	-2.277756	-78.274871	-116.282887
59029		9.563896	-0.104619	2.040091	-0.014414	0.010149	0.005446	0.398624	-0.544133	-0.319943	-0.665323	-2.277686	-78.271651	-116.291172
59030		9.617623	-0.059558	2.022251	-0.016760	0.007306	0.006154	0.398600	-0.544137	-0.319911	-0.665349	-2.277948	-78.269758	-116.296036
59031		9.579756	-0.078012	2.030831	-0.015724	0.006368	0.009288	0.398588	-0.544148	-0.319875	-0.665365	-2.287292	-78.268327	-116.291242
59032		9.536521	-0.056742	2.026047	-0.009811	0.010223	0.007605	0.398593	-0.544130	-0.319856	-0.665385	-2.287252	-78.264732	-116.292348
59033		9.534657	-0.069119	1.994471	-0.009997	0.011117	0.011008	0.398614	-0.544113	-0.319830	-0.665400	-2.296426	-78.260480	-116.283485
59034		9.534482	-0.070161	1.995272	-0.010695	0.005833	0.006522	0.398605	-0.544110	-0.319820	-0.665412	-2.294391	-78.259422	-116.287145
59035		9.496566	-0.088307	2.004036	-0.015397	0.012269	0.004198	0.398578	-0.544099	-0.319778	-0.665458	-2.290034	-78.254835	-116.297779
59036		9.537770	-0.122754	1.977986	-0.014951	0.008403	0.006608	0.398562	-0.544096	-0.319749	-0.665483	-2.290394	-78.252304	-116.301484
59037		9.575341	-0.106390	1.970821	-0.018520	0.007393	0.007583	0.398537	-0.544107	-0.319704	-0.665511	-2.296667	-78.250339	-116.301733
59038		9.567902	-0.116350	1.993105	-0.019243	0.006537	0.012146	0.398525	-0.544128	-0.319650	-0.665527	-2.314932	-78.248749	-116.289661
59039		9.605467	-0.100511	1.985974	-0.024775	0.009763	0.010620	0.398482	-0.544159	-0.319557	-0.665572	-2.334619	-78.245548	-116.282630
59040		9.585355	-0.079601	2.016774	-0.024481	0.011227	0.010983	0.398460	-0.544173	-0.319479	-0.665612	-2.352148	-78.241298	-116.274374
59041		9.644336	-0.074868	2.012987	-0.023116	0.016189	0.009030	0.398446	-0.544162	-0.319403	-0.665665	-2.363089	-78.234190	-116.271429
59042		9.592065	-0.073590	1.997868	-0.018620	0.013903	0.007424	0.398432	-0.544149	-0.319349	-0.665710	-2.367161	-78.228492	-116.273489
59043		9.591707	-0.074585	1.999550	-0.015147	0.021422	0.006290	0.398437	-0.544104	-0.319293	-0.665771	-2.366286	-78.218499	-116.278580
59044		9.553543	-0.092729	2.009324	-0.010651	0.019136	0.004684	0.398444	-0.544054	-0.319262	-0.665822	-2.357686	-78.209871	-116.288921
59045		9.553122	-0.093344	2.011296	-0.009820	0.022349	0.003890	0.398465	-0.543984	-0.319239	-0.665879	-2.345065	-78.199294	-116.301204
59046		9.566886	-0.113839	2.037698	-0.012169	0.019507	0.004592	0.398468	-0.543935	-0.319202	-0.665934	-2.337074	-78.190454	-116.311812
59047		9.550716	-0.105874	1.982484	-0.015498	0.018784	0.004045	0.398463	-0.543893	-0.319160	-0.665992	-2.330038	-78.181983	-116.322817
59048		9.573418	-0.106748	2.019759	-0.018722	0.020414	0.007264	0.398458	-0.543859	-0.319093	-0.666055	-2.333032	-78.172562	-116.326039
59049		9.529964	-0.085429	2.016153	-0.018429	0.021878	0.007629	0.398441	-0.543833	-0.319004	-0.666129	-2.339839	-78.162511	-116.328667
59050		9.588802	-0.080301	2.013214	-0.019999	0.021072	0.005653	0.398429	-0.543796	-0.318935	-0.666199	-2.339093	-78.152750	-116.336458
59051		9.536459	-0.078577	1.998502	-0.012172	0.019508	0.004598	0.398429	-0.543751	-0.318894	-0.666255	-2.332825	-78.143943	-116.346017
59052		9.528710	-0.087901	2.021963	-0.018292	0.019814	0.002343	0.398409	-0.543710	-0.318843	-0.666325	-2.322239	-78.134979	-116.362864
59053		9.558750	-0.079741	2.037576	-0.020156	0.017545	0.000002	0.398360	-0.543684	-0.318784	-0.666403	-2.308431	-78.127505	-116.386322
59054		9.544263	-0.060230	2.014759	-0.020451	0.016083	-0.000362	0.398319	-0.543656	-0.318741	-0.666472	-2.292170	-78.120738	-116.410234
59055		9.552833	-0.040756	2.027397	-0.020158	0.017546	0.000004	0.398281	-0.543624	-0.318691	-0.666544	-2.277671	-78.113129	-116.432563
59056		9.563595	-0.083473	1.987905	-0.016977	0.011472	0.002228	0.398250	-0.543608	-0.318661	-0.666590	-2.267002	-78.108941	-116.448726
59057		9.518145	-0.110256	2.018598	-0.020595	0.018147	0.004930	0.398237	-0.543577	-0.318605	-0.666650	-2.264775	-78.100764	-116.457001
59058		9.557159	-0.082329	2.044921	-0.019819	0.011326	-0.001362	0.398186	-0.543561	-0.318576	-0.666707	-2.246020	-78.096739	-116.483093
59059		9.533913	-0.082791	2.010443	-0.030242	0.009760	0.001907	0.398106	-0.543584	-0.318495	-0.666775	-2.244166	-78.093649	-116.499987
59060		9.555208	-0.094875	2.014206	-0.028676	0.010565	0.003887	0.398047	-0.543597	-0.318423	-0.666834	-2.244837	-78.089941	-116.511412
59061		9.586901	-0.075926	2.061819	-0.026378	0.012234	0.001308	0.397989	-0.543596	-0.318362	-0.666898	-2.237478	-78.085320	-116.529816
59062		9.568840	-0.116270	2.040818	-0.021533	0.012585	0.001955	0.397947	-0.543585	-0.318315	-0.666955	-2.228612	-78.080498	-116.546805
59063		9.575960	-0.107827	2.020490	-0.014193	0.013720	-0.003384	0.397905	-0.543551	-0.318300	-0.667015	-2.202223	-78.075181	-116.578272
59064		9.545296	-0.116583	2.007825	-0.019528	0.012792	-0.000991	0.397858	-0.543530	-0.318268	-0.667075	-2.184235	-78.070302	-116.603412
59065		9.523524	-0.105733	2.006279	-0.014633	0.014316	0.001543	0.397838	-0.543498	-0.318243	-0.667126	-2.170453	-78.064453	-116.621173
59066		9.537369	-0.126058	2.031861	-0.019823	0.011331	-0.001357	0.397787	-0.543483	-0.318213	-0.667183	-2.151827	-78.060417	-116.647139
59067		9.531946	-0.086648	2.019588	-0.017278	0.010011	0.001869	0.397741	-0.543479	-0.318175	-0.667231	-2.142337	-78.057192	-116.664394
59068		9.545821	-0.107180	2.044989	-0.018502	0.011844	0.002143	0.397706	-0.543465	-0.318139	-0.667280	-2.132400	-78.052784	-116.680706
59069		9.567080	-0.118887	2.048903	-0.015223	0.011392	0.000811	0.397679	-0.543441	-0.318122	-0.667324	-2.116763	-78.048597	-116.700333
59070		9.590552	-0.081904	2.017982	-0.013706	0.011022	0.000905	0.397652	-0.543418	-0.318107	-0.667366	-2.100831	-78.044685	-116.719963
59071		9.552530	-0.099654	2.026641	-0.015224	0.011393	0.000812	0.397617	-0.543400	-0.318081	-0.667414	-2.087016	-78.040601	-116.739307
59072		9.552301	-0.100276	2.027689	-0.017476	0.010894	0.005277	0.397594	-0.543392	-0.318043	-0.667453	-2.085094	-78.036669	-116.746825
59073		9.537994	-0.081048	2.004342	-0.015714	0.010813	0.003851	0.397561	-0.543385	-0.318003	-0.667497	-2.079973	-78.032915	-116.758585
59074		9.530395	-0.090458	2.026727	-0.013267	0.007147	0.003302	0.397537	-0.543378	-0.317991	-0.667523	-2.070681	-78.031169	-116.771173
59075		9.530224	-0.090917	2.027511	-0.014001	0.009561	0.000539	0.397519	-0.543352	-0.317990	-0.667555	-2.053890	-78.027929	-116.789572
59076		9.551520	-0.102491	2.031253	-0.015519	0.009932	0.000446	0.397484	-0.543336	-0.317973	-0.667598	-2.037918	-78.024645	-116.810306
59077		9.538725	-0.071874	2.040442	-0.017576	0.008551	0.001504	0.397446	-0.543330	-0.317948	-0.667637	-2.026945	-78.022107	-116.827072
